0.000,0.000,0.000,0.000,0.000,-0.323,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-0.323,0.000,0.000,0.000,0.000,0.000,0.000,-0.180,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,-0.180,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.457
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.457,0.000,0.000,0.000,0.000,0.000

0.580,0.185,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.264,0.000,0.000,0.000,0.000,0.000
0.000,0.563,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.236,0.000,0.181,0.000,0.000,0.000
0.000,0.251,0.692,0.000,0.300,0.000,0.000,0.000,-0.365,0.000,0.340,0.000,0.000,0.000,0.000
0.000,0.143,0.000,0.626,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.093
0.000,0.000,0.000,0.000,0.682,0.000,0.000,0.000,-0.124,0.250,0.000,0.000,0.000,0.000,0.000
0.173,0.000,0.000,0.000,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.669,0.000,0.000,0.000,0.000,0.000,0.157,0.000,0.000
0.000,0.000,0.508,0.000,0.000,0.000,0.000,0.538,0.000,-0.161,0.000,0.000,0.000,-0.347,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.489,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,-0.306,0.000,0.000,0.000,0.000,0.632,0.000,0.000,0.000,0.000,0.118
0.000,0.344,0.000,-0.219,0.000,0.000,0.000,-0.317,-0.227,0.000,0.589,0.305,0.000,0.000,0.000
0.000,0.000,0.000,-0.124,0.000,0.000,0.144,0.000,-0.222,0.000,0.000,0.642,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.249,-0.187,0.000,0.000,0.000,0.647,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.305,0.000,0.000,0.000,0.000,0.000,0.682,0.000
-0.108,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.257,0.000,0.000,0.000,0.000,0.727
