0.000,-0.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.019,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.055,0.000,0.000,0.000,0.035,0.000
0.406,0.000,0.000,0.000,0.000,-0.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,-0.174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-0.348,0.000,0.000,0.000,0.000,0.000,0.000,-0.128,0.000,-0.031,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.056,0.000,0.000,0.000,0.042,0.000,0.000,0.000,-0.051,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.049,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.373,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.331,0.000,0.000,0.000,-0.182,0.000,0.000,0.000,0.000,0.000,0.000
0.064,0.000,0.137,0.401,0.000,0.000,-0.049,0.077,-0.086,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.190,-0.031,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.035,0.000,0.000,0.000,0.045,0.190,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.357,0.275,0.046,0.000,0.000,0.000

0.458,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.000,-0.046,0.000,0.000,0.090,0.000,0.000
0.245,0.454,0.056,0.000,0.000,0.000,0.000,0.054,0.000,0.000,0.276,0.000,0.000,0.000,0.000
-0.213,0.000,0.945,0.000,0.000,0.000,0.000,0.462,0.160,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.597,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.104,0.000,0.769,0.000,0.000,0.000,0.000,-0.135,0.000,0.000,0.000,0.000,0.000
0.130,0.000,-0.029,0.000,0.000,0.737,0.000,0.110,0.000,0.000,-0.039,0.040,0.000,-0.048,0.000
0.000,0.000,0.000,0.000,0.064,0.000,0.724,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.087,0.181,0.083,0.000,-0.067,0.000,0.674,-0.033,-0.037,-0.428,0.000,-0.258,-0.262,0.000
0.000,0.000,-0.277,-0.094,0.000,0.000,0.000,-0.445,0.486,0.042,-0.133,-0.119,0.000,0.000,0.000
0.403,-0.377,0.000,0.098,0.326,0.000,0.000,-0.178,0.132,0.706,0.000,0.000,0.068,-0.099,0.139
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.675,-0.039,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.399,0.843,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.264,0.000,0.000,0.000,0.000,0.000,0.635,0.000,0.000
0.032,0.000,0.000,-0.144,-0.458,0.000,0.000,-0.306,-0.294,-0.080,0.000,0.000,0.000,0.943,0.037
0.000,0.000,0.000,0.000,0.000,0.000,0.187,0.000,0.000,-0.142,0.000,0.000,-0.063,0.037,0.883
