0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.224,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.158,0.000,0.000,0.241,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.231,0.000,0.000,0.124,0.284,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.297,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.223,0.000,0.000,0.254,0.000

0.497,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.454,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.527,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.526,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.395,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.434,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.394,0.094,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.292,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.438,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.414
