0.000,0.000,0.000,0.000,0.000,0.180,0.000,0.000,0.000,0.000
0.208,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.147,0.000,0.000,0.433,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.253,0.000,0.000,0.000,0.000
0.000,0.000,0.317,0.000,0.000,0.000,0.760,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.547,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.275,0.000,0.098,0.320,0.000

0.600,0.000,0.157,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.811,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.725,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.837,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,-0.267,0.604,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.576,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,1.011,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,-0.412,0.297,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.312,0.729,0.000
0.000,0.000,0.000,0.086,0.000,0.000,0.000,0.000,-0.185,0.540
