0.000,0.000,0.000,0.000,0.000,0.000,0.365,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.240,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.482,0.121,0.000,0.000,0.148,0.000,1.020,0.000,0.296,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.320,0.000,0.000,0.000,0.000,0.000,0.291,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

1.555,0.000,0.000,0.000,0.000,0.000,-0.651,0.000,0.000,0.000
0.000,0.444,0.002,0.000,0.119,0.000,0.000,-0.081,0.000,0.000
0.000,0.000,0.791,0.000,-36.267,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,1.057,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.004,0.000,0.689,0.000,0.000,0.000,0.000,0.000
-0.835,-0.173,0.000,0.000,-0.292,1.170,-1.091,0.000,-0.398,0.000
0.000,0.000,0.000,0.000,0.000,0.087,1.470,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.098,0.000,0.000
-0.505,0.000,0.000,0.000,0.000,0.000,-0.380,0.000,1.376,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.115

-0.784,0.000,0.000,0.000,0.000,0.000,0.392,0.000,0.090,0.000
0.000,-0.331,-0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,-0.464,0.000,30.336,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,-0.478,0.000,0.000,0.000,0.000,0.000,0.000
-0.009,0.000,-0.003,0.000,-0.335,0.000,0.000,0.000,0.000,0.000
0.558,0.000,-0.000,0.000,0.198,-0.522,0.433,0.000,0.214,0.000
0.000,0.000,0.000,0.000,0.000,-0.090,-0.823,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.544,0.000,0.000
0.281,0.000,0.000,0.000,0.000,0.000,0.194,0.000,-0.773,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.591

0.209,0.000,0.000,0.000,0.000,0.000,-0.117,0.000,0.000,0.000
0.000,0.153,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.273,0.000,-37.030,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.403,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.001,0.000,0.100,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,-0.112,0.320,-0.323,0.000,-0.100,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.332,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.362,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,-0.102,0.000,0.365,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.422
