x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
0.3655,0.1869,0.734,-1.4195,-0.2113,0.1848,0.4596,1.6306,0.0503,0.4992,-0.0788,-0.3178,-1.1977,-0.9287,1.0475
0.4419,0.2682,0.4298,-1.0816,-0.2292,0.3589,0.2636,1.1175,-0.0143,0.2055,0.1045,-0.4735,-1.3909,-1.373,0.7997
0.4129,0.2252,0.512,-0.5109,-0.2107,0.5616,0.3696,1.2722,-0.0621,-0.1587,-0.6785,-0.2741,-1.0624,-1.0637,0.73
0.3217,0.1802,0.267,-0.8177,-0.2089,0.3418,0.4907,0.9205,0.0811,-0.3588,-0.908,-0.0588,-0.6175,0.1502,0.796
0.3646,0.0836,0.1938,-0.6444,-0.132,0.579,0.3371,0.7012,0.11,-0.3941,-0.9559,-0.0236,-0.148,0.3462,0.6799
0.6685,0.2621,0.1122,-0.7743,-0.1338,0.2226,0.3451,0.5353,0.0255,-0.5732,-0.8891,0.2331,-0.7264,0.3689,0.488
0.7422,0.1691,0.0022,-0.8074,-0.0923,-0.0884,0.3007,0.3901,0.0314,-0.5351,-1.0839,0.2889,-0.4122,0.5883,0.7525
0.4219,0.1185,-0.135,-0.4693,-0.3089,0.2104,0.2718,0.4398,0.1234,-0.4995,-1.1408,0.6511,-0.5927,0.2131,0.6222
0.5265,-0.0179,0.3713,-0.4851,-0.449,0.1485,0.2464,0.7545,0.0712,-0.5022,-1.2093,0.7458,-0.2361,-0.2962,0.3925
0.401,0.0235,0.3222,-0.2517,-0.4693,0.0664,0.183,1.152,0.0943,-0.1204,-1.1424,0.9589,-0.4391,-0.1408,0.5365
0.345,0.2727,-0.2009,-0.317,-0.392,-0.1494,0.1014,0.738,0.11,-0.1664,-1.1702,0.4037,-0.6955,-0.1544,0.6952
0.4427,0.2587,-0.1175,-0.3023,-0.0346,0.0973,0.196,0.4422,0.1981,-0.2177,-0.5561,0.0343,-0.3743,-0.6125,0.9916
0.2607,0.129,-0.1902,-0.7534,0.051,-0.0079,-0.1062,0.4555,0.0612,0.0365,0.1565,0.223,-0.5191,-0.6792,0.7719
0.2704,0.0483,0.0065,-0.1719,0.2014,0.2563,0.1652,0.6712,0.0449,0.0653,0.2973,0.1629,-0.4112,-1.2957,0.499
0.2003,0.1228,0.3865,0.0248,0.1701,0.3454,-0.0576,0.3921,0.0446,-0.3735,0.592,0.16,-0.9227,-1.3733,0.4633
0.1135,0.2149,0.2784,0.2339,0.2642,0.6842,-0.297,0.3945,0.0881,-0.5631,0.839,0.2741,-0.6259,-1.343,0.3163
0.1034,0.0859,0.0695,0.4203,0.0802,-0.277,-0.4067,0.5043,0.3156,-0.0128,0.5642,0.2816,-0.4265,-1.2177,0.1059
-0.0982,0.0396,-0.1319,-0.2736,0.1934,-0.0067,-0.181,0.2766,0.5991,-0.2175,0.0496,0.1092,0.1823,-0.6367,0.4196
-0.0391,0.0022,-0.1028,-0.0423,0.3544,-0.1294,-0.1448,0.3456,0.3164,-0.2341,0.2714,0.1522,0.0757,-0.5591,0.4916
-0.0407,0.0817,-0.0535,-0.0624,0.316,-0.1157,0.0154,0.2204,0.2552,-0.2044,-0.1408,0.1616,-0.1286,-0.4328,0.237
0.2923,0.0471,-0.0904,0.2382,0.3165,-0.3786,-0.1644,0.1592,0.0926,-0.1511,0.0407,0.0281,-0.2806,-0.2043,0.4318
-0.0023,0.285,-0.1845,0.09,0.31,-0.3561,-0.2256,-0.0876,0.1973,0.0541,-0.2434,0.1135,0.5784,0.1223,0.8879
-0.2396,0.3366,0.2181,0.0541,0.5605,-0.0684,-0.4446,-0.2077,-0.0152,0.0964,0.1353,0.0624,0.7178,0.0294,1.0051
-0.0369,0.1058,0.5123,0.054,0.3885,0.5254,-0.2448,-0.3089,0.1016,-0.3748,0.0467,-0.2842,0.4189,0.0894,1.0712
-0.0061,0.2172,0.4198,-0.0217,0.1921,0.5288,-0.358,-0.4047,0.2526,-0.2951,-0.0704,0.3013,-0.3579,-0.5194,0.3989
0.3145,0.1594,0.4276,-0.2796,0.1958,0.3397,-0.4424,-0.4695,0.1694,-0.8545,-0.0262,0.1129,-0.2415,-0.5023,0.2383
0.2412,0.0255,0.1186,-0.9761,0.1055,-0.2116,-0.2797,-0.4531,0.174,-0.7225,-0.436,0.3479,-0.1483,-0.2929,-0.1843
0.0349,-0.1998,0.0128,-0.4503,-0.1731,-0.0069,-0.2006,0.0339,-0.0097,-0.6207,-0.0929,0.3978,0.0311,-0.3181,0.305
0.0641,-0.0996,0.3047,-0.6986,0.1408,-0.4311,-0.0499,-0.1842,0.2624,-0.6027,-0.1677,0.3502,-0.0129,-0.3748,0.2876
