x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
0.5162,-0.1051,0.0958,-0.4687,-0.351,0.1527,0.3424,0.581,-0.2,-0.0349,-0.7486,-0.4539,-0.3796,-0.72,-0.1113
0.4156,-0.223,-0.445,-0.4397,-0.482,0.161,0.768,0.7929,-0.4267,0.1882,-1.0275,-0.6115,-0.3844,-0.4858,0.1486
0.1863,-0.4027,-0.5815,-0.3402,-0.5406,0.4498,0.5446,0.2352,-0.0802,0.1409,-0.894,-0.4111,0.1539,-0.251,-0.183
0.1754,-0.2244,-0.0937,-0.4886,-0.2741,0.3025,0.4931,-0.1037,-0.2228,-0.0397,-0.9182,-0.1771,-0.1868,-0.3456,-0.7347
0.3232,-0.0569,-0.3621,-0.15,-0.3892,-0.2787,0.1047,-0.0952,-0.3212,0.167,-0.6979,-0.0118,-0.2029,-0.2028,-0.6839
0.0811,0.0237,-0.3016,0.0542,-0.3866,-0.2621,-0.1571,-0.5295,-0.1508,0.2507,-0.5293,-0.4804,-0.3953,-0.5638,-0.6174
-0.2243,-0.4072,0.2736,0.0393,-0.4175,0.1864,0.1814,-0.3399,-0.0964,0.2834,-0.5293,-0.6265,0.0598,-0.1908,-0.3527
0.0287,-0.539,0.2991,-0.3716,-0.2166,0.3177,0.252,-0.6836,0.1056,0.4161,-0.6624,-0.6868,0.4203,0.4835,-0.2254
0.0921,-0.2903,0.3276,-0.1541,0.0698,0.9581,0.3582,-0.0516,0.2536,-0.0994,-0.2536,-0.306,0.373,0.7987,-0.1571
0.6444,-0.3182,0.3291,-0.5259,0.0642,0.3829,0.0436,-0.1532,0.2464,-0.2482,-0.3889,-0.3619,0.0564,0.8396,-0.4164
0.4583,-0.2877,0.3671,-0.5622,0.0816,-0.2139,-0.1813,0.0217,0.2366,-0.3153,-0.1994,-0.2087,-0.576,0.5449,-0.3009
-0.0936,-0.3196,0.2539,-0.7467,-0.0567,0.025,0.1591,0.2176,0.1279,-0.1371,-0.4773,-0.0552,-0.8946,0.264,0.1251
0.0776,-0.2726,0.3426,-0.2625,0.3647,-0.3094,0.2146,0.0371,0.269,-0.0414,-0.7632,0.1334,-0.2592,0.3958,0.4754
-0.1009,-0.2363,0.3652,-0.2672,0.4963,0.326,0.0825,-0.3186,0.121,-0.1074,-1.037,-0.1706,-0.1204,0.2313,0.7483
0.263,-0.3322,0.2811,-0.5507,0.6626,0.7495,0.2276,-0.0879,-0.0248,-0.3579,-0.9931,0.0227,-0.4365,0.0466,0.4741
0.521,-0.214,0.2334,-0.6438,0.6787,0.0732,0.0577,-0.325,0.1107,-0.3674,-0.7808,0.0683,-0.6045,-0.6002,0.3211
0.4672,-0.262,0.0488,-0.6389,0.4645,0.0205,0.063,-0.1048,0.0417,-0.3006,-0.3663,0.5023,-0.554,-0.7727,0.0875
0.1473,-0.3398,-0.0073,-0.6686,0.5387,-0.2886,0.2287,-0.1214,0.1871,-0.1447,-0.1851,0.326,-0.7322,-1.0696,-0.1494
0.0329,-0.2654,0.0718,0.1452,0.4862,0.1901,-0.0472,-0.4474,0.2479,-0.141,-0.1772,-0.0332,-0.584,-1.2836,0.2206
-0.0591,-0.1907,0.1541,0.0077,0.4931,0.2554,-0.0441,-0.2029,0.4318,-0.161,-0.1696,0.0284,-0.4967,-0.8686,-0.0425
0.0837,-0.3044,-0.1054,-0.1682,0.632,-0.2602,-0.1591,-0.5748,0.3093,-0.137,0.5258,0.0457,-0.1733,-0.4805,0.1631
