x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
0.1232,0.4654,0.0494,-0.5054,-0.0702,-0.6355,0.3743,-0.3652,-0.1666,0.7596,-0.3843,0.2033,-0.6792,-0.514,0.8885
-0.197,0.1231,0.2551,-0.4055,0.0889,0.1765,0.3914,-0.2302,-0.0128,0.6005,0.8364,-0.0928,-0.2929,0.1446,0.8513
0.117,0.0977,0.2063,-0.8898,0.1526,0.6191,0.6348,-0.145,-0.3859,-0.0425,0.4415,-0.3205,-0.2208,0.4981,0.6525
0.6259,-0.0014,0.2235,-1.0895,0.2709,0.2532,0.7521,-0.2764,-0.1936,-0.3592,0.3742,-0.1607,-0.2802,0.6298,0.6688
0.5926,-0.0196,0.2151,-1.1725,-0.0157,0.1144,0.6393,-0.0478,-0.451,-0.0942,0.085,0.2319,-0.727,0.5401,0.7003
0.3368,-0.0436,0.1618,-1.2417,0.4705,-0.1918,0.8704,0.367,-0.3936,0.0023,-0.2245,0.444,-0.8643,-0.3262,1.0378
0.4041,-0.1607,0.0991,-1.6253,0.3011,-0.2311,0.701,0.4867,-0.4946,-0.0637,-0.4659,0.3473,-0.8966,-1.5125,0.8946
0.1115,-0.637,0.0977,-1.6039,0.4669,-0.2352,0.6556,0.6499,-0.7166,0.6186,-0.3339,0.3334,-0.5612,-1.3095,1.0217
-0.0544,-0.5958,0.331,-1.1725,0.5055,0.715,0.3772,0.558,-0.9383,0.2936,0.2328,0.0871,-0.3254,-0.8754,0.6343
0.3601,-0.3706,0.0532,-0.8881,0.4269,0.1415,0.4599,0.2884,-1.0302,0.7319,-0.0851,0.238,-0.1274,-0.9132,0.6217
0.2166,-0.0165,0.2014,-0.8661,0.2833,0.4869,0.4952,0.2051,-0.9714,0.2472,0.1314,-0.322,-0.5303,-1.2597,0.4597
0.4548,-0.1186,0.1057,-0.7168,0.0861,0.712,0.61,0.1215,-0.7494,0.2398,-0.2721,-0.3141,-1.139,-1.6302,-0.0839
0.2628,-0.3064,-0.0298,-0.188,-0.0434,0.7867,0.5099,0.1204,-1.1798,0.7497,-0.2453,-0.0981,-0.4474,-1.5816,-0.346
0.3608,-0.313,-0.3372,-0.1936,-0.5721,0.9616,0.318,-0.047,-0.889,0.7148,0.1894,-0.7626,-0.0565,-0.9024,-0.7331
0.5033,-0.0647,-0.2508,0.0805,-0.5319,1.0441,0.48,0.0043,-0.6335,0.1383,-0.2852,-0.6676,-0.3027,-0.7853,-1.0041
0.3569,-0.1051,-0.1838,0.5418,-0.6213,0.6009,0.3784,-0.3638,-0.3822,0.2842,-0.4165,-0.7824,-0.4921,-0.7779,-1.3368
0.0722,-0.2824,-0.3201,0.769,-0.7669,0.6201,0.1522,-0.5983,-0.7165,0.9171,-1.2212,-0.8759,-0.3025,-0.3938,-1.4811
-0.2236,-0.3722,-0.422,0.5979,-0.6231,1.4592,0.058,-0.8344,-0.7578,0.4272,-1.408,-1.3678,-0.119,0.4071,-1.5219
0.3372,-0.3066,-0.3399,0.7317,-0.6216,0.8734,0.1596,-0.5327,-0.9631,0.4517,-1.351,-0.84,0.0866,1.2577,-1.4668
-0.0442,-0.191,-0.5514,1.0924,-0.521,1.1786,0.0736,-0.4082,-1.3388,0.5847,-1.2606,-1.1191,-0.1297,1.0448,-1.5458
0.0068,-0.1478,-0.6293,1.1389,-0.779,1.5183,0.0641,-0.6591,-0.7239,0.0351,-0.8211,-1.1135,-0.1678,1.4406,-1.8171
0.0215,-0.0668,-0.497,1.5385,-0.9482,0.7944,0.1063,-0.6959,0.3572,-0.9085,-0.8517,-0.6431,-0.3013,1.5575,-2.031
-0.0442,-0.2061,-0.5585,1.0223,-0.4503,-0.4081,-0.1277,-0.7207,-0.0505,-0.4582,-1.0973,-0.1694,-0.2258,1.0316,-2.1469
-0.2376,-0.1214,-0.7528,1.2662,-0.3861,-0.7651,-0.0935,-0.8359,0.0605,0.011,-1.3033,-0.0919,-0.0642,0.6964,-0.7339
-1.1131,-0.1942,-0.2577,0.9847,0.039,-0.1086,0.0868,-1.1758,0.1301,0.1906,-0.8875,-0.2192,-0.0531,0.4596,-0.5742
-0.9014,-0.1869,-0.2486,0.0161,0.5908,0.083,0.0446,-1.1927,0.1799,-0.365,-1.0796,-0.3668,0.2698,0.342,0.0884
-0.3086,-0.4157,-0.2061,0.1468,1.2891,0.1262,-0.154,-1.2537,0.0636,-0.248,-0.6087,-0.3037,0.7857,0.7657,0.5122
-0.3548,-0.4259,-0.3432,-0.2929,0.8211,0.3628,-0.3101,-1.1873,0.0448,-0.5392,-0.5737,-0.0576,0.7173,1.0793,0.6067
0.1331,-0.8361,-0.269,-0.5835,1.0274,0.5545,-0.0227,-1.2506,-0.107,-0.1693,-0.5553,0.1004,1.158,1.1648,0.286
0.497,-0.557,-0.2588,-0.4709,0.9887,0.3221,-0.0602,-0.952,-0.4653,0.0324,-0.3493,0.3228,0.8314,0.8159,-0.4611
0.3573,-0.4024,-0.5051,-0.3684,0.7327,0.3886,-0.0249,-0.589,-0.1806,0.1455,-0.0807,0.4361,0.2459,1.6753,-0.1859
0.3124,-0.2517,-0.4169,-0.0387,0.7451,0.3727,-0.0673,-0.6247,-0.0087,-0.1976,0.38,0.134,0.0962,0.5509,0.0914
0.187,-0.3929,-0.4571,-0.5886,0.6502,0.0513,0.2497,-0.651,-0.1116,-0.0191,0.126,0.2726,-0.3726,-0.0055,-0.035
-0.0988,-0.2084,-0.4189,-0.4754,0.6906,0.6678,0.4189,-0.0388,-0.2552,0.2347,0.1594,0.2106,-0.5523,-0.602,0.1744
0.1016,-0.3985,-0.3886,-0.6958,0.2429,0.7366,0.4634,-0.1835,0.2059,-0.6066,-0.0383,-0.2515,-0.3096,-0.6157,-0.1864
0.3549,-0.3572,-0.4638,-0.6964,0.311,-0.104,0.2895,-0.0255,0.2172,-0.3528,-0.6715,0.1202,-0.502,-1.0056,0.2168
