x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
0.7774,-0.4281,0.203,-0.7828,-0.019,0.1617,0.2549,0.7826,-0.4239,0.0179,-0.7082,-0.0576,-0.4238,-0.509,1.0475
1.0148,-0.4139,0.0462,-0.967,-0.1883,0.3759,0.0338,0.53,-0.2129,-0.0198,-0.4854,-0.3476,-0.5888,-0.5308,0.1749
1.3577,-0.5737,-0.2267,-0.633,-0.1276,0.0468,-0.2181,0.7269,-0.022,-0.2764,-0.306,-0.1701,-0.6519,-0.6604,0.3716
0.8195,-0.3576,-0.0836,-0.6504,0.0298,-0.418,0.4917,0.7325,0.1327,-0.4402,-0.1966,0.0094,-0.9517,-1.4075,0.5532
0.4581,-0.2676,-0.2665,-0.331,-0.0288,-0.4341,0.133,0.826,-0.0782,0.1781,-0.2623,0.2996,-0.8905,-1.7095,1.1505
0.025,-0.7321,0.083,-0.5166,-0.1404,0.117,-0.239,0.4166,0.2299,-0.1291,-0.2248,-0.2734,-0.3349,-1.6471,1.0339
0.188,-0.361,0.0873,-1.5724,0.3417,-0.1084,0.1277,0.6483,0.0186,-0.3127,-0.0515,-0.1572,-0.0521,-0.9085,0.9056
0.3197,-0.2743,0.1197,-0.8981,0.0981,-0.2107,-0.1044,0.8998,-0.1345,-0.1695,0.0636,-0.0029,-0.162,-0.9091,0.6286
0.3291,-0.2043,-0.3121,0.0183,-0.0063,0.0539,-0.33,0.7777,0.0832,0.1679,0.1899,-0.1627,-0.1138,-0.4159,0.6401
0.1185,-0.6892,-0.2749,0.1553,-0.0817,0.4726,-0.1669,0.569,0.2112,0.0618,0.411,-0.5433,0.2852,0.111,0.4928
0.1168,-0.4772,0.0202,-0.1849,-0.1175,0.7901,-0.0644,0.3532,0.244,-0.2347,0.0511,-0.3445,0.1551,0.4494,0.0524
0.691,-0.3991,-0.2926,-0.0521,-0.1673,0.331,-0.3524,0.4047,0.2737,-0.352,-0.1398,-0.1205,-0.0792,0.4722,-0.4826
0.6189,-0.4458,-0.7685,-0.9228,-0.4309,-0.732,0.0867,0.5787,0.2019,-0.2999,-0.3587,-0.1759,-0.1608,0.7981,-0.6303
0.2421,-0.2217,-0.7075,0.3132,-0.5618,-1.6162,-0.134,0.6092,0.5057,0.2177,-0.3061,0.0103,-0.2728,0.2582,-0.1317
-0.6951,-0.0097,-1.667,0.6449,-0.5291,-1.2485,-0.1333,0.3909,0.3174,1.2428,-0.0632,-0.4846,-0.6463,-0.2846,0.5486
-0.8703,-0.5228,-0.6158,1.4966,-0.6073,-0.1376,-0.5365,0.41,0.1938,1.183,0.3606,-1.2312,-0.1953,-0.5262,0.6845
-0.5852,-0.2334,-0.1069,1.0968,-0.3203,0.7199,-0.4136,-0.3605,0.1163,0.8208,0.5534,-1.8017,0.238,0.9061,0.5004
0.0065,-0.3878,0.0356,0.4953,-0.4374,0.9842,-0.4709,-0.4944,0.0251,0.1394,0.3995,-1.6196,0.394,1.4729,0.4011
0.3178,-0.1973,-0.1655,0.1753,-0.4488,0.6652,-0.3422,-0.4992,0.1652,-0.4298,-0.1606,-1.0331,0.4399,2.1879,0.4063
0.4321,-0.0459,-0.3758,0.2634,-0.4737,0.4018,-0.3684,-0.3877,0.0942,-0.4622,-0.6432,-0.3628,0.0538,1.7381,0.4193
0.8801,-0.4068,-0.2412,0.0216,-0.5089,-0.0923,0.3942,-0.4347,-0.0678,-0.3662,-0.6885,-0.2705,0.2852,1.4725,0.1328
0.7704,-0.4952,-0.5573,0.2669,-1.0407,-0.215,0.0426,-0.1361,-0.1909,0.1078,-0.7309,-0.1352,0.1681,1.4075,-0.4288
0.6525,-0.1141,-0.4612,0.4458,-1.1702,-0.3529,-0.7946,0.1464,-0.0539,0.034,-0.3545,-0.1529,-0.222,0.603,-0.2578
