x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
0.7323,-0.209,0.1522,-0.4114,0.5645,1.2616,-0.2809,0.454,-0.2994,0.0992,-0.3108,-0.7308,-0.3609,0.442,0.9017
0.9412,-0.2866,0.188,-1.222,0.1177,0.7758,0.2028,0.3631,-0.0254,-0.3835,-0.3959,-0.5669,-0.4545,0.5184,0.4195
1.1465,-0.0979,0.1945,-0.9902,0.1534,0.6183,0.0692,0.8179,-0.0697,-0.3661,-0.5555,-0.2461,-0.6649,0.6074,0.3306
0.6781,-0.1212,0.1078,-0.5363,-0.0943,0.3041,0.3667,1.1142,0.3598,-0.6165,-0.8649,0.1298,-0.9739,0.1489,0.0003
0.5068,-0.0993,-0.0102,-0.4795,-0.2977,-0.2242,0.227,1.0489,0.692,-0.5767,-0.7908,0.2248,-0.8677,-0.232,0.0096
0.2017,-0.1261,0.0417,-0.4122,-0.0671,-0.7152,0.2617,0.6792,0.5148,-0.3804,-0.7901,0.0461,-0.7575,-0.7312,-0.0149
-0.0643,-0.1318,-0.0282,-0.2093,-0.3414,-0.8229,0.0709,0.6037,0.4251,0.0951,-0.3663,-0.246,-0.4611,-0.6849,0.1664
-0.1825,-0.2147,0.0243,0.1153,-0.015,-0.5637,0.0199,0.4096,0.5087,0.6995,0.0066,-0.3841,-0.3565,-0.4769,0.3493
-0.0599,-0.2481,0.0828,-0.1728,0.0903,-0.1317,-0.1164,0.2714,0.572,0.4821,0.0809,-0.3886,-0.2031,-0.2358,0.3303
0.0747,-0.2326,-0.0453,-0.5044,0.2155,-0.1998,-0.0494,0.3251,0.5226,0.6087,0.461,-0.4618,-0.0889,0.0908,0.4072
-0.0299,-0.2118,0.0334,-0.2454,0.5971,-0.2314,-0.0853,0.385,0.3381,0.5859,0.6796,-0.74,-0.0874,0.1468,0.5848
0.0416,-0.2572,0.1636,-0.2949,0.524,0.4078,-0.6069,0.259,0.2429,0.125,0.6446,-0.8152,-0.0591,0.397,0.6371
0.2544,-0.2623,0.1466,0.3903,1.1363,0.6312,-0.3465,0.3769,0.256,-0.2775,0.0874,-0.5088,0.032,0.8062,0.4842
0.4276,-0.251,-0.2805,-0.1633,1.1315,0.2774,-0.7995,0.1565,0.0967,-0.5459,-0.0735,-0.4992,0.0336,1.0872,0.608
0.3527,-0.4456,-0.396,-0.0731,0.8448,0.2304,-0.4667,0.3185,-0.0804,-0.4221,-0.235,0.1702,-0.1129,0.8176,0.6131
0.3603,-0.382,-0.2911,-0.5886,0.4259,0.1009,-0.0924,0.3257,-0.1566,-0.6525,-0.2647,0.5107,0.4943,0.6608,0.6179
0.5181,-0.5389,-0.177,-0.6828,0.1567,-0.2115,-0.2294,0.421,-0.2306,-0.3594,-0.3514,0.8802,0.1933,0.201,0.1819
0.3175,-0.3647,-0.163,-0.0871,0.3181,-0.113,-0.1761,0.587,-0.311,-0.1818,-0.1834,0.7629,-0.0517,-0.2599,0.1459
0.6756,-0.4445,-0.1864,-0.3292,0.0018,-0.0384,0.0296,0.5013,-0.114,-0.1052,-0.0436,0.399,-0.08,-0.0984,-0.166
0.6528,-0.3061,-0.1493,-0.0523,0.2498,-0.187,0.1802,0.6657,-0.0023,0.0739,-0.1646,0.1979,-0.3921,-0.5155,-0.2518
0.3145,-0.5469,-0.091,0.0626,-0.3202,0.2266,-0.1234,0.6864,0.2136,-0.1362,-0.0478,-0.0767,-0.4102,-0.5189,-0.3704
0.529,-0.5996,-0.0019,0.315,-0.1949,0.1723,0.055,0.6806,0.1532,-0.4119,-0.3909,-0.1252,-0.232,-0.5608,-0.2908
0.3835,-0.541,0.1645,0.164,-0.2063,-0.5402,0.121,0.4907,0.0145,-0.2427,-0.6977,-0.2615,-0.2382,-0.2583,-0.5044
0.4259,-0.3881,0.1695,0.6693,-0.2467,-0.4151,-0.2056,0.4298,-0.102,0.3511,-1.048,-0.1138,-0.437,-0.0842,-0.3589
0.1103,-0.5625,0.218,1.6051,-0.3674,-0.276,-0.7411,0.1338,0.9457,-0.0978,-0.523,-0.1595,-0.3465,0.206,-0.3352
-0.0197,-0.3926,-0.0172,0.9503,0.2636,-0.4637,-0.4191,-0.2369,0.7796,-0.4534,-0.1593,-0.1397,-0.1493,0.3937,-0.1268
-0.1211,-0.3982,-0.033,0.4498,0.2522,-1.189,-0.5196,-0.2609,0.5369,0.0252,-0.2474,-0.1468,-0.0306,0.5384,-0.0302
-0.3212,-0.575,-0.2139,0.4527,0.3123,-1.2662,-0.1046,-0.1323,0.4691,0.4455,-0.9234,-0.1459,-0.0679,0.5939,0.3677
-0.4361,-0.5155,-0.0706,0.264,0.3352,-0.6302,-0.2436,-0.0661,0.259,0.5652,-0.4698,-0.2397,-0.1618,0.5878,0.5872
-0.3424,-0.458,-0.0565,0.2465,0.0427,0.0067,-0.5543,0.0069,0.2166,0.47,-0.1265,-0.4577,-0.003,0.5187,0.5409
-0.0139,-0.6521,0.0867,-0.2661,0.466,-0.1824,-0.2625,0.0037,0.5169,0.3625,0.3239,-0.4755,0.2416,0.7965,0.4006
0.2383,-0.6674,0.0144,0.149,0.6882,-0.1089,-0.6823,0.3178,0.4658,0.2342,0.4347,-0.2815,0.003,0.9307,0.4458
0.129,-0.6516,0.0408,0.1256,1.0408,0.2224,-0.8294,0.1765,0.4097,-0.1174,0.3533,-0.1453,0.0581,0.8615,0.6875
0.4838,-0.7152,-0.2353,-0.0996,0.5119,0.3151,-0.9897,0.1643,0.4979,-0.7998,0.1948,0.0149,-0.0076,0.8696,0.4594
0.6797,-0.767,-0.0196,0.1063,0.8363,-0.3479,-1.0053,0.2864,0.4118,-0.5899,0.3196,0.5736,-0.061,0.515,0.364
0.429,-0.782,-0.2959,-0.0525,0.6527,-0.5353,-0.7965,0.376,0.1744,-0.3204,0.2664,0.8269,-0.278,-0.1313,0.5437
0.2472,-0.7897,-0.2166,-0.2247,0.8928,-0.5433,-0.8388,0.3691,0.0665,0.0118,-0.3058,0.8271,-0.262,-0.5279,0.5328
0.1475,-0.9103,-0.4228,-0.1886,0.9881,-0.0251,-0.9241,0.2582,0.1337,0.2208,-0.4556,0.6246,-0.1644,-0.6831,0.4229
0.4713,-0.7444,-0.5014,-0.1923,0.8722,0.1173,-1.0586,0.2878,0.0443,0.1032,-0.0728,1.0036,0.1303,-0.7889,0.2324
0.4956,-0.6933,-0.4528,0.009,0.6975,0.5296,-0.8179,0.4485,0.2034,-0.2219,0.052,0.6469,-0.1545,-1.2178,-0.0089
0.7628,-0.6358,-0.2979,-0.1196,0.0363,0.1944,-0.7184,0.4972,0.3954,-0.4613,-0.094,0.8498,-0.2331,-1.3442,-0.4303
