x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
-0.1502,0.2462,-0.1325,0.7229,-0.4085,0.4629,-0.0309,0.8388,0.1253,0.4063,1.1233,-0.2884,-0.5901,-2.0382,-0.5305
-0.3022,0.1832,-0.1072,0.7025,-0.3978,0.3654,0.0597,0.1394,0.4837,0.2516,1.378,-0.5112,-0.1613,-1.6755,-0.9909
-0.543,-0.1529,-0.6099,1.0547,-0.4285,-0.605,-0.1259,-0.5003,0.4622,0.4718,0.9601,-0.1162,0.1553,-0.9888,-1.1482
-0.8333,0.0646,-0.3724,1.1993,-0.2277,-0.6421,-0.3575,-0.6469,0.4827,0.3255,0.9444,-0.136,0.354,-0.6611,-0.8675
-1.1044,0.0939,-0.3902,1.4462,-0.3461,-0.6439,-0.4397,-0.8068,0.2664,0.4561,0.6552,-0.3248,0.8322,-0.1809,-0.6062
-1.2027,-0.0066,-0.1005,1.6181,-0.1424,-0.6065,-0.2316,-0.7737,0.4091,0.3765,0.9229,-0.2122,1.1037,0.583,-0.4117
-1.4407,-0.1651,-0.2348,1.8364,0.0243,-0.1246,-0.4216,-0.3849,0.2678,0.5093,1.1834,-0.1918,1.1244,0.9313,-0.2233
-0.6952,-0.08,-0.2329,1.4231,0.3459,0.1413,-0.3303,-0.7599,0.1428,0.3136,1.3153,-0.1626,1.4028,1.62,0.0179
-0.4639,-0.0694,-0.3591,0.432,0.3111,0.4276,-0.7837,-1.277,0.0742,0.2594,1.2012,-0.0938,1.4138,2.1032,-0.2005
-0.0389,-0.1502,-0.5507,0.1293,0.2391,0.8094,-0.3497,-1.0284,-0.2434,0.11,1.0469,0.0808,1.2327,2.1602,-0.0776
0.1684,-0.2086,-0.3284,-0.1563,-0.0264,0.7229,0.0745,-0.9825,-0.2643,-0.1898,0.7148,0.4949,1.0752,2.1782,0.2349
0.2437,-0.151,-0.2676,-0.0743,0.2714,0.664,0.0567,-0.7391,-0.1088,-0.1844,0.5508,0.8012,0.8878,1.7641,0.5948
0.2601,-0.1523,-0.1017,-0.4507,0.073,0.5704,-0.1833,-0.517,-0.0429,-0.1763,0.384,0.828,0.7517,1.2764,0.2878
0.3668,-0.1899,-0.836,-0.3869,0.3029,0.6332,0.023,-0.4726,0.0653,-0.322,0.5665,0.752,0.5623,0.6109,0.3022
0.3205,-0.1238,-0.4538,-0.3604,0.1777,-0.0156,-0.0012,-0.0174,0.0169,-0.2529,0.4269,0.9669,0.366,-0.3956,-0.0496
-0.2135,-0.1112,-0.3966,0.1256,-0.354,0.2206,-0.2203,0.2815,-0.1033,-0.0184,0.5043,0.899,0.5815,-0.5785,-0.2915
-0.0715,-0.057,-0.4448,-0.009,-0.6226,0.0395,0.0212,-0.1056,-0.118,0.1733,0.5956,0.3752,0.4814,-0.5535,-0.3419
-0.2758,0.0863,-0.0109,0.3322,-0.3295,0.1318,-0.1685,0.214,-0.1489,0.2418,0.5771,0.3315,0.1297,-0.8869,-0.3877
-0.2862,0.0399,0.0952,0.3111,-0.6877,0.1131,-0.3411,-0.0412,-0.0299,0.2101,0.5675,0.0881,0.1564,-1.078,-0.6102
-0.4148,0.0657,0.5978,0.273,-0.6263,0.4162,-0.082,-0.1116,-0.3495,0.2639,0.573,0.0676,0.2417,-0.9921,-1.2614
-0.4559,0.2326,-0.1984,0.4763,-0.6658,0.1714,0.0361,-0.2034,-0.1196,0.2473,0.05,-0.0706,0.1751,-0.5642,-1.4656
-0.3545,0.0826,-0.4872,0.9323,-0.7277,0.5841,-0.2331,-0.281,-0.186,0.2075,-0.0411,-0.1667,0.164,-0.3103,-1.3141
0.4551,0.0118,-0.5712,0.0463,-0.5551,0.0371,-0.3144,-0.611,-0.0491,0.1304,-0.0392,-0.3138,0.3529,-0.0072,-1.2802
0.3529,-0.1735,-0.6894,0.9464,-0.45,-0.3144,-0.1108,-0.2691,-0.1054,0.0474,0.2151,0.0361,0.2309,0.4679,-0.8804
-0.5725,-0.1139,-0.17,1.0167,-0.3923,-0.0824,-0.3172,-0.7447,-0.1413,0.2591,0.1778,-0.1188,0.0827,0.0473,-1.2968
-0.6849,-0.0164,-0.6054,1.3887,-0.3825,0.048,-0.5146,-0.8423,-0.2311,0.4567,-0.0068,-0.2315,0.4125,0.2411,-0.8495
-1.1999,0.1271,-0.9821,1.6424,-0.4218,0.3814,-0.6986,-1.1951,-0.0298,0.7113,0.4226,-0.5159,0.6333,0.12,-0.963
-0.8387,0.0366,-0.6191,1.9006,-0.0576,1.0272,-0.4208,-1.1401,-0.0915,0.5565,0.2935,-0.5498,1.1292,0.3072,-1.0131
-1.0791,0.0186,-0.7906,1.802,-0.1323,1.1601,-0.588,-1.2968,-0.3888,0.4935,0.4611,-0.2524,1.1998,1.0248,-1.1455
