0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.443,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,-0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-0.472,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,-0.429,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.036,0.000,0.000,0.000,0.444,0.000,0.089,-0.012,-0.180,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.215,0.484,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.237,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.380,0.326,0.000,0.000,0.000,0.000

0.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.028
0.278,0.314,0.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.230,0.000,0.000,0.000,0.000
0.000,0.000,0.513,0.000,0.000,0.000,0.000,0.495,0.142,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.175,0.000,0.604,0.000,0.000,0.000,0.000,-0.110,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.624,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.180,0.000,0.675,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.099,0.000,0.000,0.000,0.504,0.000,0.000,-0.461,0.000,-0.370,-0.473,0.000
0.000,0.000,-0.444,-0.156,-0.054,0.000,0.000,-0.340,0.309,0.000,0.000,-0.153,0.000,0.000,0.000
0.473,-0.485,0.000,0.000,0.462,0.000,0.023,-0.203,0.000,0.356,0.000,0.000,0.054,0.000,0.228
0.000,0.000,0.132,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.533,0.000,0.000,0.000,0.000
0.000,0.000,0.000,-0.109,0.000,0.000,0.000,0.000,0.000,0.000,0.439,0.561,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.352,0.000,0.000,0.000,0.000,0.000,0.462,0.000,0.000
0.000,0.000,0.000,-0.176,-0.484,0.000,0.000,-0.295,-0.286,0.000,0.000,0.000,0.000,0.639,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.259,0.000,0.000,0.000,0.026,0.000,0.000,0.000,0.562
