0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.189,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.279,0.151,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.214,0.000,0.000,0.000,0.000
0.000,0.000,0.298,0.000,0.000,0.000,0.270,0.000,0.353,0.171
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.396
0.000,0.000,0.000,0.000,0.000,0.238,0.000,0.000,0.000,0.000

0.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.111,0.434,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.395,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.615,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.471,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.456,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.396,0.119,0.000,0.000
0.074,0.000,0.000,0.000,0.000,0.000,0.000,0.231,-0.203,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.357,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.458
