0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.112,0.000
0.000,0.000,-0.228,0.502,0.388,0.125,0.000,0.000,0.235,0.000,0.000,0.000,0.000
0.000,-0.228,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.502,0.000,0.000,0.466,0.000,0.000,0.000,0.302,0.000,0.000,0.000,0.000
0.000,0.388,0.000,0.466,0.000,0.000,0.000,0.000,0.296,0.187,0.000,0.000,0.000
0.000,0.125,0.000,0.000,0.000,0.000,0.114,0.000,0.000,0.197,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.114,0.000,-0.137,0.640,0.476,0.000,0.090,0.000
0.000,0.000,0.000,0.000,0.000,0.000,-0.137,0.000,0.127,0.000,0.000,0.000,0.166
0.000,0.235,0.000,0.302,0.296,0.000,0.640,0.127,0.000,0.512,0.000,0.000,0.212
0.000,0.000,0.000,0.000,0.187,0.197,0.476,0.000,0.512,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.185
-0.112,0.000,0.000,0.000,0.000,0.000,0.090,0.000,0.000,0.000,0.000,0.000,0.711
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.166,0.212,0.000,0.185,0.711,0.000

0.814,0.000,0.000,0.000,0.000,-0.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.254,0.577,-0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.844,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.532,0.000,0.788,0.186,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.127
0.000,0.231,-0.242,0.114,0.680,0.000,0.000,-0.096,0.000,0.000,0.000,0.000,0.000
0.166,0.000,0.000,0.000,0.000,0.859,0.000,0.000,0.000,0.000,0.000,-0.157,-0.138
0.000,-0.173,0.000,0.000,0.000,0.000,0.466,0.000,0.000,-0.167,0.000,0.000,0.000
0.000,0.262,0.000,0.000,0.000,0.000,0.000,0.836,0.000,0.000,0.000,0.091,0.000
0.000,0.174,0.136,0.220,0.000,0.090,0.746,0.000,0.826,0.189,0.000,0.115,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.427,0.000,0.227,0.651,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.641,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.115,0.000,0.000,0.000,0.000,0.000,0.664,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.089,0.000,0.000,0.000,0.650

-0.495,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,-0.373,-0.167,0.000,0.000,0.000,0.000,0.093,0.000,0.000,0.000,0.000,0.000
0.000,-0.103,-0.581,-0.117,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,-0.491,0.000,-0.558,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,-0.202,0.000,0.000,-0.521,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,-0.598,-0.124,0.000,0.000,0.000,0.000,-0.091,-0.093
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.178,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.635,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,-0.179,0.000,0.000,-0.262,0.000,-0.582,0.000,0.000,0.000,0.000
0.000,-0.208,0.000,0.000,0.000,0.000,-0.316,0.000,-0.155,-0.488,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.320,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.324,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.107,0.000,0.000,0.000,0.000,-0.313

0.424,0.000,0.113,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.290,0.000,0.000,0.000,0.000,0.118,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.549,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.472,0.000,0.487,0.199,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.091
0.000,0.246,0.000,0.196,0.457,0.000,0.000,0.137,0.000,0.000,0.000,0.000,0.000
0.000,0.125,-0.101,0.000,0.000,0.484,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.218,0.000,0.000,0.000,0.000,0.184
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.565,0.000,0.000,0.000,0.000,0.000
0.000,0.208,0.000,0.000,0.000,0.000,0.194,0.000,0.465,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.088,0.186,0.000,0.000,0.393,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.096,0.000,0.000
0.000,0.000,0.000,0.000,0.000,-0.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000
-0.128,0.000,0.000,0.000,0.000,-0.162,0.000,0.000,0.000,0.000,0.000,0.104,0.096
