x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
0.1821,0.1509,1.1419,0.2589,-0.434,-0.1444,-0.1067,1.268,0.2681,-1.8047,0.0083,-0.5787,-0.367,-1.3231,-1.6631
0.2232,0.3663,1.1412,0.423,-0.0291,-0.3647,-0.1677,1.6139,-0.1664,-1.4077,0.4847,-0.9423,-0.3633,-1.1788,-1.0661
-0.508,0.0875,0.8971,0.1162,-0.0184,-0.2288,-0.2754,1.2704,-0.5011,-1.3624,0.8284,-0.201,-0.2502,-1.3193,-0.6301
-0.5345,0.1332,0.674,0.0072,0.2408,-0.0106,-0.3471,1.043,-0.5678,-1.2307,0.1099,0.2782,-0.3758,-1.2588,-0.5102
-0.0345,-0.0639,0.9856,0.0651,0.3251,0.0044,-0.3853,1.2166,-0.0666,-1.0529,0.2471,-0.0108,-0.5747,-0.8785,-0.4977
0.0611,0.2402,0.9348,-0.0079,0.242,-0.0329,-0.3336,1.4017,0.0934,-0.9307,0.5026,-0.0954,-0.66,-0.8989,-0.2598
0.2099,0.7244,1.1723,0.102,0.9877,-0.1763,-0.6247,1.6994,-0.0408,-0.7029,0.5949,0.1597,-0.4174,-1.1182,-0.1891
0.1804,0.6297,1.5801,0.0905,0.9834,-0.2168,-0.2688,1.3186,-0.5447,-0.4163,0.8443,0.3138,-0.5822,-1.426,0.3405
0.1842,0.4209,1.4627,0.0043,0.9739,-0.0036,-0.1531,1.3351,-0.4717,-0.1688,1.0647,0.5986,-0.6017,-1.1487,0.7491
0.1634,0.845,1.2526,-0.1618,0.7534,-0.0463,0.1266,1.4185,0.1618,0.1204,0.8158,0.6844,-0.3653,-1.0359,1.1048
-0.0229,0.4799,1.2152,0.0282,0.5737,-0.0147,0.2815,1.2307,-0.2663,0.0331,0.4577,0.8824,-0.0314,-0.964,0.8761
0.4116,0.5724,1.3976,-0.1632,0.3655,-0.1627,0.1314,1.5544,-0.4887,0.1966,0.5619,0.6518,0.1118,-0.97,0.9229
0.2198,1.0042,1.3021,-0.3925,0.559,-0.2028,0.1681,1.9502,-0.607,0.443,0.6573,0.6584,-0.2678,-0.5956,1.4743
0.1723,0.9577,1.482,-0.6557,0.3151,-0.4268,0.2519,1.7649,-0.8122,0.1759,0.7879,0.6586,-0.3064,-0.6189,1.5428
-0.0861,0.8494,0.947,-0.4833,0.3075,-0.0851,0.0393,1.4664,-1.0786,-0.1257,0.0555,0.8406,-0.3883,-0.4955,1.2595
0.3019,0.644,0.6876,-0.2858,0.1589,-0.0785,0.029,1.5256,-0.555,-0.7051,0.0543,0.5434,-0.5382,-0.4812,0.5597
0.5517,0.3397,1.0308,-0.1022,0.5632,-0.0702,0.1678,1.4943,-0.8997,-0.8362,0.1797,0.3651,-0.4581,-0.4402,0.5468
0.396,0.5266,0.6695,-0.0686,0.7775,-0.1623,0.0007,1.3826,-0.6364,0.0675,0.4013,0.2821,-0.4478,-0.418,0.7136
0.3694,0.6829,0.8548,0.19,0.7323,-0.2058,0.1103,1.1968,-0.3195,0.2984,0.3267,0.3447,-0.4182,-0.4622,0.9044
0.2237,0.8441,0.5381,0.0115,0.501,-0.1471,0.3683,0.8423,-0.9653,0.1744,0.311,0.1227,-0.2705,-0.7968,0.9813
0.2061,1.1483,0.1861,0.0583,0.0658,0.0448,0.1185,1.0704,-0.2841,-0.223,0.0053,0.1658,-0.1467,-0.5547,1.0867
0.5335,0.4673,0.058,0.113,0.652,-0.0085,0.2079,0.8444,-0.0572,-0.4055,0.0679,-0.0443,-0.2673,-0.4833,0.7726
0.3941,0.5021,0.079,0.2121,0.5906,0.2403,0.367,0.773,-0.3735,-0.0167,-0.2277,-0.0581,-0.3587,-0.6759,0.738
1.0091,0.3303,0.2185,0.1538,0.2892,-0.2049,0.1023,1.2373,0.048,0.0387,0.2079,-0.2825,0.089,-0.7193,1.0577
0.5132,1.0066,1.1624,-0.0475,-0.0019,-0.0838,0.0765,0.9937,-0.2691,0.3574,0.8422,0.0193,-0.1277,-0.5297,1.5777
0.3311,0.6772,0.6205,-0.0993,0.2868,-0.2073,-0.0998,0.3669,-0.7394,0.0079,0.7533,0.4087,0.0458,-0.4594,1.598
0.1181,0.7175,-0.0633,0.0451,0.5115,-0.2149,-0.0392,-1.1902,-1.3539,0.5398,0.8077,0.4403,0.4378,-0.1234,1.7674
0.0984,0.6723,-1.479,0.0227,0.3998,0.0594,0.197,-0.5019,-0.4338,0.8999,0.1385,0.6677,0.9641,0.6689,1.7747
-0.0683,0.3187,-1.5419,0.2031,-0.2491,0.2619,0.1197,-1.1925,-0.1864,0.4872,-0.7829,0.5852,1.7593,0.7619,1.2968
-0.277,-0.4327,-2.2792,0.3747,-0.7174,0.465,-0.0549,-1.6737,-0.185,0.0331,-0.2326,0.0816,1.613,1.2747,1.5835
-0.2616,-0.3319,-2.8778,0.1077,-0.8484,0.6346,-0.0356,-1.9678,0.1413,-0.0894,-0.8253,-0.1317,1.8152,1.8471,0.9018
-0.1548,-0.4255,-2.6271,0.4474,-0.9845,0.2945,-0.2908,-1.2493,1.0695,-0.5577,-0.8701,-0.779,1.4341,2.0367,0.4277
0.0293,-0.64,-2.7275,0.3438,-0.734,0.487,-0.7994,-1.7314,0.8804,-0.5465,-1.1218,-0.8534,1.354,1.6361,-0.2123
0.1106,-0.3427,-2.8227,0.4001,-1.1959,0.2915,-0.8078,-1.6731,1.1754,-0.7006,-1.0788,-1.0008,0.9734,1.6173,-0.4534
0.1875,-0.6009,-2.2024,0.7491,-1.186,0.5116,-0.9411,-1.566,1.3333,-1.3998,-0.8325,-1.264,0.9484,1.4788,-0.9625
0.3038,-0.542,-2.3016,1.033,-1.1498,0.1784,-1.0516,-1.1166,1.0937,-1.4971,-0.5919,-1.4559,0.8796,1.2553,-1.1889
0.5731,-0.3668,-1.9251,0.6237,-0.4328,0.163,-0.8566,-0.9423,1.1707,-1.5924,-0.0621,-1.5777,0.6849,0.9625,-1.0599
0.8999,-0.0579,-1.1208,0.2652,-0.3429,-0.1401,-1.0361,-0.6772,0.7083,-1.1558,-0.8201,-1.0226,0.3041,0.5783,-1.1364
0.2142,-0.0001,-1.2865,0.0845,-0.4809,-0.0579,-0.8624,0.1807,0.6742,-0.8887,-0.9086,-1.1325,-0.0311,0.5705,-1.1371
0.2554,-0.6347,-1.4192,0.2746,-0.7025,0.186,-0.8101,0.5095,0.8027,-1.6022,-0.6387,-1.1613,0.0268,0.1938,-1.3071
0.2877,-0.4685,-0.4058,0.1931,-1.3547,0.1745,-0.8526,0.8548,1.1652,-2.0636,0.1275,-1.357,-0.0769,-0.2621,-1.246
-0.1861,0.0892,0.0289,-0.0463,-0.357,0.3466,-0.7005,0.8657,0.5518,-2.2228,0.031,-0.786,0.0056,-0.594,-1.3197
-0.1256,-0.1117,-0.2148,-0.1589,0.5882,0.5373,-0.613,0.7562,0.0837,-1.9252,0.3165,-0.5576,-0.1398,-0.8996,-1.1658
0.092,-0.077,-0.3523,0.004,0.5505,0.5971,-0.313,0.7654,0.062,-0.9619,0.2372,-0.255,-0.0465,-1.0363,-0.803
0.2404,-0.0319,-0.318,0.2192,0.1575,0.5435,-0.159,1.1506,0.1851,-1.067,0.0003,-0.2498,-0.2869,-1.3128,-0.6387
0.304,0.1307,0.1648,0.2451,-0.0209,0.3413,-0.3293,1.7432,0.2423,-1.2116,0.5182,-0.412,-0.0844,-1.4018,-0.2645
0.7928,0.4168,0.7243,0.1569,-0.0906,-0.0488,-0.4585,2.0762,0.0074,-1.4162,0.568,-0.3309,-0.1156,-1.2494,-0.1339
0.4372,0.6346,0.7596,-0.2089,0.2495,-0.1731,-0.3982,2.0788,-0.2901,-1.1311,0.7551,-0.2061,-0.3042,-1.3274,0.053
0.0908,0.116,0.9101,0.3827,0.149,0.1116,-0.6799,1.5238,-0.5228,-1.3345,1.0758,0.1501,-0.4378,-1.5135,-0.0294
0.0429,0.4795,0.4573,-0.2975,0.5643,0.109,-0.8635,1.9063,-0.0884,-0.9729,0.6687,0.334,-0.3005,-1.4636,-0.0488
