x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
0.3552,-0.357,0.9951,-0.4392,-0.226,0.8677,0.6925,1.4633,-0.4894,0.8109,-0.2992,-0.9943,-0.7668,-0.7553,-0.5086
0.6,0.3156,0.4331,-0.1109,-0.3883,1.1238,0.3416,1.2702,-0.1338,0.5992,-0.4637,-0.828,-1.5,-0.4218,-0.2469
0.9397,-0.2579,-0.3477,-0.3247,-0.4068,1.0249,0.3536,0.9773,-0.1978,-0.0192,-0.3431,-0.9427,-0.6648,0.0151,-0.2712
0.7501,-0.7606,-0.2728,-0.2287,-0.4102,0.6316,0.4942,0.936,0.0627,-1.0775,-0.7238,-0.487,-0.5277,0.0334,-0.4805
0.2439,-0.2261,-0.2082,-0.1574,-0.2134,-0.0373,0.5511,0.5936,0.3604,-0.6179,-0.9833,0.1713,-0.6385,-0.1325,-0.5803
-0.1098,-0.0578,-0.0241,0.0586,-0.286,-0.4782,0.1929,0.4843,0.1412,-0.0866,-0.5917,0.2727,-0.5244,-0.3431,-0.4312
-0.2882,0.0314,-0.3855,0.2236,0.0256,-0.2962,0.0809,0.5517,-0.1389,-0.2135,-0.2674,0.054,-0.9987,-0.6924,-0.2545
-0.3481,-0.2348,-0.1316,0.1366,-0.3446,-0.2388,0.0818,0.5019,-0.345,0.1962,-0.0505,-0.1047,-0.562,-0.6954,-0.0818
-0.0008,-0.0202,-0.4749,0.4719,-0.3703,0.5808,0.1112,0.356,-0.1806,0.1947,0.227,-0.2019,-0.4274,-0.5239,0.07
-0.1471,0.02,0.057,0.4839,-0.2326,1.1446,0.2475,0.5281,0.0183,-0.1653,-0.0912,-0.1061,-0.4523,-0.2708,-0.1928
-0.1382,0.0971,0.1265,0.2215,0.1418,0.8448,0.2205,0.3214,-0.0231,-0.1695,-0.0942,0.0497,-0.3063,-0.0578,-0.5477
-0.011,-0.3269,-0.0253,0.3923,-0.5887,0.5077,0.2482,0.4504,-0.1704,-0.1515,-0.0271,-0.0523,-0.1179,0.1352,-0.4795
0.1749,-0.0252,0.367,0.4283,-0.5447,0.4772,0.3636,0.2483,-0.1316,-0.0482,0.1036,0.0318,-0.187,0.2117,-0.5221
0.1762,-0.2701,-0.3104,0.5892,0.0034,0.3759,0.3604,0.1766,-0.4396,-0.0623,-0.2164,0.041,-0.2417,0.0845,-0.9699
