x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
0.596,0.1321,0.2202,-2.4376,0.8981,-0.8167,0.8408,0.8302,-0.3034,-0.5713,-0.8266,0.6664,-0.7364,-1.4223,2.2026
0.687,-0.2167,0.4282,-1.8981,0.6893,-0.0176,0.8054,1.0951,-0.2026,-0.535,-0.6565,0.1566,-0.7163,-0.5851,2.0973
0.6346,-0.0737,0.6851,-2.1404,0.6114,0.0883,0.6321,0.281,-0.1827,-0.4702,-0.3435,0.0168,-0.7464,-0.9245,1.6001
0.8234,-0.0576,0.6411,-1.8126,0.684,-0.0724,0.8291,0.7998,-0.1227,-0.4109,-0.421,0.1538,-1.0665,-1.3272,1.1818
1.0416,-0.1959,0.2456,-1.7077,0.7354,0.2484,0.3081,0.6839,0.0452,-0.5267,-0.1753,-0.1221,-1.0068,-1.5967,0.7219
1.338,-0.1309,-0.0642,-1.8911,0.7848,-0.2001,0.4515,0.9273,0.011,-0.8046,-0.3612,0.6005,-0.6849,-1.5464,0.4203
1.0812,0.026,-0.0379,-1.8272,0.751,-0.6648,0.0035,1.1743,-0.0149,-0.7553,-0.1756,0.714,-1.1324,-2.4402,-0.3164
0.6304,0.2248,-0.4468,-0.7945,0.4353,-1.0229,-0.172,1.1967,-0.154,-0.3039,-0.081,0.6995,-1.3109,-2.9758,-0.1123
0.537,0.005,-0.3042,-0.1713,0.3734,-0.8823,0.0286,1.1874,-0.2817,-0.1163,0.4346,0.4466,-1.4218,-3.1574,0.362
0.1207,0.0217,-0.3041,-0.3943,0.1816,-0.6622,0.3018,0.8018,-0.3135,0.2279,0.1791,0.2234,-1.0335,-3.1476,0.2751
-0.3992,-0.2754,0.0329,-0.1518,0.0684,-0.0842,-0.3601,0.8038,-0.3308,0.3842,0.3669,0.0871,-0.6259,-2.5111,0.1606
0.0296,-0.0307,0.099,0.029,0.1395,0.274,0.1772,0.5526,-0.3471,0.111,0.5552,0.406,-0.403,-1.7994,-0.1076
0.1826,-0.1051,0.1614,0.2306,0.0716,0.5291,0.2193,0.1149,-0.2385,-0.0775,0.5658,-0.1663,-0.0226,-1.0085,-0.2574
0.0639,0.0468,0.1656,0.4199,0.0032,0.276,-0.0597,0.1266,-0.3984,0.0146,0.2437,0.0363,0.0285,-0.2893,-0.499
0.253,0.1372,-0.3465,0.4422,-0.0512,-0.1106,-0.0035,-0.0155,-0.2671,-0.0288,0.1787,0.4754,-0.2802,-0.2953,-0.6562
0.1355,0.1517,-0.1156,1.0432,-0.524,-0.1356,-0.0612,0.0941,-0.4273,0.0757,0.072,0.6354,-0.2523,-0.0907,-0.4129
0.2438,0.1669,0.1372,0.7373,-0.4232,0.0999,0.001,-0.523,-0.4058,0.1585,0.4231,0.4776,-0.481,-0.2545,-0.418
0.5588,-0.0511,-0.1223,0.4894,-0.431,0.2901,-0.0022,-0.661,0.0552,-0.1912,0.4829,0.1931,0.1551,0.0223,-0.1856
0.398,0.0196,0.0677,0.4118,-0.3475,-0.0179,0.0297,-0.7813,0.1906,-0.1973,0.5881,0.3709,0.4579,0.2516,-0.1787
0.4545,0.1719,-0.025,0.2659,-0.3306,-0.346,-0.0,-0.6377,0.1658,-0.2307,0.7088,0.5653,0.6217,-0.024,-0.5445
1.0885,0.1197,-0.067,-0.1527,-0.2319,-0.6566,-0.0687,-0.3016,0.2699,-0.4514,0.6968,0.1532,0.6724,0.125,-0.694
0.6103,0.6292,-0.1813,0.0932,-0.06,-1.2256,0.5536,-0.1179,0.3133,-0.3631,0.0105,0.4844,0.033,0.1431,-0.3664
0.0432,0.0622,-0.1255,0.4742,-0.2027,-1.117,0.0692,-0.1556,0.2406,0.0578,0.3178,0.3653,-0.1623,0.001,0.2689
-0.3101,0.1573,0.2659,0.4377,-0.0247,-0.5303,-0.2214,-0.1612,0.2898,0.0952,0.5406,0.423,0.0605,-0.1012,0.4865
-0.0796,0.3606,0.2731,0.3514,0.0422,-0.1619,-0.4763,0.0955,0.1167,-0.18,0.5603,0.3804,0.358,0.3474,0.1591
-0.151,0.0285,0.1956,0.4846,0.2696,0.0979,-0.5789,-0.2633,-0.0753,-0.1638,0.8204,0.5237,0.3629,0.2574,0.0632
0.4308,0.1462,0.1317,0.3917,0.3641,0.0202,-0.106,-0.2345,0.156,-0.207,0.709,0.6366,0.6693,0.4495,-0.0486
0.3079,0.4103,-0.1757,0.3471,0.1935,-0.15,-0.1174,-0.1314,-0.1983,-0.1095,0.8087,0.7443,0.3776,0.6768,0.0675
0.222,0.4545,-0.1096,-0.0415,0.0714,-0.3016,-0.0059,-0.2424,-0.1834,0.0451,0.5877,0.4376,0.1674,0.4274,-0.1297
0.4086,0.5015,-0.1114,-0.0476,0.1475,-0.3144,0.0856,-0.2846,-0.2697,0.2343,0.6326,0.1457,-0.0818,0.0514,-0.055
0.8506,0.4055,-0.0181,0.2074,-0.248,-0.4062,-0.4485,-0.1361,-0.185,0.0776,0.9102,-0.0275,-0.0476,0.1282,0.0503
0.6438,-0.0783,0.4511,0.3843,-0.1572,-0.1479,-0.289,-0.1718,-0.0436,-0.4036,0.5988,-0.3852,-0.1285,0.0427,0.1353
0.4356,-0.1137,0.3581,0.4272,0.0351,-0.1496,0.0293,-0.2876,-0.0842,-0.4946,0.3461,0.3641,-0.2682,0.2349,0.1117
