x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
0.1451,0.2696,-0.6439,0.7376,-0.1806,-0.363,-0.0889,-0.5709,-0.3087,-0.1344,-0.2917,-0.1413,0.3195,0.8083,-1.5095
-0.0953,0.0165,-0.7076,1.1443,-0.5256,-0.5756,-0.0673,-0.4682,0.561,-0.2994,0.3106,0.0842,0.0852,0.6706,-1.015
-0.5201,-0.0836,-0.4423,1.2429,0.0177,-0.6411,-0.2017,-0.5461,0.6589,-0.3087,0.0679,-0.3006,0.533,0.671,-0.5473
-0.6184,-0.0152,-0.5698,1.2744,0.4491,-0.8855,-0.2671,-0.5201,0.4771,-0.2844,-0.274,0.0022,0.3316,0.9219,-0.3055
-0.7162,-0.1858,-0.5087,0.933,0.67,-0.8403,-0.6659,-0.7822,0.3174,-0.1518,0.0907,0.3736,0.5609,0.8829,-0.2384
-0.6087,0.023,-0.6588,1.0816,0.9069,-0.5848,-0.6627,-0.9809,0.2802,-0.1713,0.3982,0.5676,0.8156,0.8872,0.3417
-0.7428,-0.1931,-0.5687,0.6124,0.9976,-0.3581,-0.6997,-0.7955,0.3304,-0.2088,0.3911,0.3139,0.8838,0.9899,0.23
-0.3316,-0.1372,-0.6884,0.0446,0.9382,-0.6251,-0.0546,-0.7844,0.4327,-0.1279,0.6255,0.3835,0.5925,0.8761,0.2158
-0.198,-0.2409,-0.4308,-0.0798,0.9145,-0.8009,-0.4322,-0.5344,0.6311,-0.3184,0.5497,0.6727,0.7367,0.5914,0.3316
-0.0096,-0.1594,-0.415,-0.0241,1.104,-0.9504,-0.4187,-0.9359,0.433,-0.2111,0.4443,1.1555,0.617,0.6121,0.7048
0.5558,0.0716,-0.6151,-0.1613,1.4708,-0.975,-0.2889,-0.4964,0.3306,-0.5602,0.8395,0.7468,0.0581,-0.1241,1.8446
0.0716,-0.0741,-0.2935,-0.7687,1.4761,-0.5,0.3098,-0.5944,0.9754,-0.8414,0.0236,0.5349,0.0833,-0.5912,2.0585
0.4047,-0.0845,-0.3708,-1.6121,1.725,-0.7616,0.2914,-0.1048,0.5459,-0.6661,-0.7542,0.6161,-0.0615,-0.6793,1.6437
0.6245,-0.159,-0.1494,-0.81,1.5158,-0.5669,0.0433,0.3286,-0.0079,-0.4376,-1.0183,1.0583,-0.2872,-0.8597,1.7873
0.3281,-0.0981,0.0302,-1.4954,1.3404,-0.3074,0.4593,-0.0183,-0.2437,-0.0773,-1.0937,1.0472,-0.1882,-1.1978,1.6295
0.3856,0.1152,0.0937,-1.1195,0.9242,-0.0003,0.13,0.3873,-0.369,0.2668,-0.6364,0.5919,-0.2327,-1.2516,1.3045
0.4531,0.1058,0.1999,-0.8898,0.6051,0.4709,0.238,0.3533,-0.3221,0.203,-0.4755,0.4071,-0.3059,-1.2931,0.6382
0.7029,0.3397,0.1828,-0.8454,0.284,0.1841,0.08,0.5817,-0.1268,0.0988,-0.0648,-0.3832,-0.9665,-1.1259,0.1276
0.7965,0.0998,0.2025,-0.5677,-0.0889,-0.0921,0.0434,0.6436,-0.3866,0.2596,-0.2871,-0.5584,-1.0508,-1.1236,0.2198
0.5886,0.3754,0.3591,-1.0294,-0.1077,-0.3122,0.3603,0.5909,-0.6594,0.4583,-0.7859,-0.9547,-1.2031,-0.9191,0.1485
0.8014,0.3316,0.2711,-0.5112,-0.3122,-0.0851,0.3005,0.5068,-0.4152,0.4506,-0.6919,-0.8428,-0.7674,-0.2206,0.1462
0.7813,0.1854,0.3231,-0.7697,-0.4603,-0.1092,0.4952,0.9667,-0.2143,0.275,-0.7158,-0.6176,-1.0581,0.1267,-0.2829
1.0386,0.2306,0.3875,-0.5461,-0.6201,-0.358,0.5637,0.8925,-0.4682,0.2283,-0.9586,-0.2179,-1.2936,0.0782,0.2581
0.6021,0.2239,0.4712,-0.2164,-0.6527,-0.0832,0.6993,0.7847,-0.515,0.3071,-0.8327,-0.3561,-1.5045,-0.1855,0.4191
0.4478,0.2543,0.736,0.1309,-0.9305,0.1827,0.517,0.667,-0.4701,0.3742,-1.0208,-1.1632,-1.5102,-0.3876,0.0102
0.3194,0.2726,0.566,-0.0993,-0.9977,0.3783,0.6174,0.625,-0.0737,0.2462,-1.1106,-0.988,-1.1967,0.3862,-0.1286
0.43,0.1272,0.6456,0.0554,-0.9076,0.1595,0.6187,0.6746,-0.0517,0.3319,-0.9795,-0.7657,-0.585,0.9473,0.1061
0.2981,-0.016,0.6699,-0.1582,-0.6532,0.225,0.1384,0.5065,-0.2967,0.3275,-1.1827,-0.824,-0.2334,1.4782,0.0628
0.3171,0.0506,0.9506,-0.0299,-0.6988,0.2818,0.3529,0.4755,0.059,-0.1345,-0.7799,-0.9608,-0.5542,1.8572,0.1131
0.6314,0.1053,0.6662,-0.4824,-0.456,0.0033,0.2732,0.6877,0.1224,-0.1723,-0.9915,-0.1236,-0.6972,2.0108,0.1686
1.0679,-0.0063,0.3785,-0.4763,-0.2066,-0.1528,0.7753,0.697,-0.363,-0.236,-1.1374,0.147,-0.5045,1.7989,0.5936
0.8659,0.2339,0.1247,-0.8618,-0.2246,-0.3304,0.536,0.8089,-0.2488,-0.0188,-1.1556,0.2641,-0.7201,1.3618,0.8392
0.4292,0.0786,0.4438,-0.8864,-0.1111,-0.0308,0.621,1.048,0.0979,-0.1025,-1.1661,0.6711,-0.9762,0.641,0.4547
0.5728,0.0921,0.256,-0.81,-0.1141,-0.351,0.7789,1.1408,-0.3307,0.1673,-0.8885,1.2754,-1.0928,0.004,0.2441
0.5856,0.0938,0.2375,-1.0191,-0.3149,-0.4883,0.6956,0.9659,-0.3041,0.4301,-0.4266,0.532,-1.1329,-0.8195,0.352
0.5455,0.2633,0.5842,-0.8876,-0.7281,-0.4977,0.8981,1.1459,-0.6987,0.6864,-0.5247,0.37,-1.1286,-1.1406,0.5561
0.7411,0.1934,0.5556,-1.0138,-1.0237,-0.3329,0.8953,1.2334,-0.4461,0.6765,-0.6631,-0.2638,-0.9555,-1.0356,0.3827
0.6068,0.0486,0.467,-0.9741,-1.2171,-0.1612,1.0368,1.0605,-0.2878,0.5767,-0.8529,-0.1468,-0.8165,-0.6018,-0.0951
0.6479,0.0284,0.519,-0.5704,-1.2494,0.0074,0.9598,1.2504,0.3047,0.2083,-1.0885,0.0569,-1.0686,-0.4298,-0.4397
0.6259,0.0722,0.2291,-0.186,-1.175,-0.4444,0.834,1.1427,0.4033,0.3729,-0.892,-0.0683,-1.2858,-0.5641,-0.6796
0.2427,0.0645,0.1138,0.3647,-0.9139,-0.6434,0.5614,1.0917,0.4686,0.2996,-0.7965,-0.3606,-0.9846,-0.3142,-1.2026
0.216,0.0307,-0.0163,0.6641,-0.851,-0.9998,0.257,0.8685,0.3877,0.3118,-0.6598,-0.2696,-1.221,-0.2445,-0.942
-0.4434,-0.1575,-0.0575,1.0039,-0.6937,-0.917,0.4584,0.3489,0.2223,0.5921,-0.4209,-0.1318,-0.8163,-0.0452,-0.5849
-0.7856,-0.232,-0.1549,1.3256,-0.9454,-0.6249,0.2526,0.1868,-0.6965,0.9597,-0.4348,-1.2488,0.2044,0.4298,-0.7719
-0.6605,-0.287,-0.0969,1.4644,-1.1596,0.2604,0.1957,-0.1503,-0.4818,1.0703,-0.7168,-1.0074,0.3302,1.3105,-0.5319
-0.2548,-0.4038,-0.0309,1.7487,-1.0844,0.8583,0.3433,-0.6896,-0.6489,0.919,-0.8792,-0.9074,0.266,1.8329,-0.9861
-0.2847,-0.3605,-0.3348,1.3831,-1.2062,0.935,0.0978,-0.602,-0.4804,0.8869,-0.5886,-0.4068,0.2315,2.0774,-1.5184
-0.1829,-0.4542,-0.7212,1.7581,-1.4197,0.8593,0.2751,-0.1271,0.4664,0.1756,-0.3116,-0.2235,0.0969,2.0961,-2.3414
-0.08,-0.3876,-0.6679,1.8694,-1.3395,-0.0644,-0.0424,0.1827,0.9324,-0.1812,-0.5224,0.1812,0.0924,1.7948,-2.2197
-0.6946,-0.3751,-1.2929,1.9178,-1.1927,-0.9458,0.1223,-0.0029,0.7969,0.3932,-0.5694,0.8829,-0.6451,1.0102,-2.0262
-1.1342,-0.5571,-1.0764,1.9508,-1.0588,-1.2553,-0.5391,-0.2226,0.6103,0.8829,-0.3401,0.4321,-0.1412,-0.1273,-1.7306
-1.427,-0.5295,-1.1328,2.3915,-0.7952,-0.7093,-0.1077,-0.4622,0.9253,0.7289,0.2203,0.2978,0.5233,-0.2269,-1.2965
-1.3179,-0.2001,-0.6038,2.0237,-0.4906,-0.6275,-0.0057,-0.4273,0.8561,0.5099,0.5041,0.2989,0.749,0.0845,-0.9049
-1.2362,-0.2009,-0.4999,2.0037,-0.249,-0.6086,-0.5222,-0.6428,0.3135,0.7193,-0.0403,0.0377,0.6895,0.5578,-0.8179
-0.943,-0.7527,-0.6668,2.1355,-0.0637,-0.111,-0.6257,-0.6935,0.8142,0.3437,-0.2033,-0.7113,1.2906,1.1761,-0.5423
-0.8405,-0.7194,-0.8352,1.9294,0.1631,-0.1684,-0.5419,-0.6842,0.7949,0.0845,-0.3955,-0.2679,1.2962,1.6561,-0.5249
-0.692,-0.5125,-0.6538,1.7851,0.3506,-0.0747,-0.9906,-0.7711,0.7097,0.1452,0.0378,0.2742,1.0121,1.5771,-0.5164
-0.9018,-0.3144,-0.6704,1.5781,0.489,-0.1517,-0.6289,-0.8972,0.5303,0.0615,0.1105,0.4622,1.1775,1.366,0.0632
-0.6261,-0.3281,-0.6981,0.9062,0.3836,-0.1478,-0.5227,-0.7302,0.4594,0.0553,-0.3863,0.9727,1.6338,1.4553,0.2857
-0.2635,-0.2746,-0.4299,0.9968,0.3404,-0.0927,-0.4031,-0.5398,0.1125,0.1253,-0.1148,0.2439,1.3256,1.0173,0.4133
-0.2663,-0.2779,-0.4672,0.6714,0.1088,0.213,-0.3522,-0.4615,0.4659,-0.2127,-0.4733,0.2895,1.0832,1.2169,0.2268
-0.0743,-0.0839,-0.5334,0.4816,0.1508,-0.2303,-0.0982,-0.2762,0.6043,-0.3322,-0.4429,0.5538,0.785,1.0791,-0.0122
-0.0355,-0.0321,-0.3751,0.2646,0.1413,-0.6508,-0.0228,0.05,0.4735,-0.0008,-0.5866,0.7527,0.5416,0.7545,-0.0849
-0.13,-0.1834,-0.4907,0.2785,-0.0619,-0.7446,0.1698,0.194,0.4784,0.3045,-0.8506,0.471,0.1816,0.1806,0.169
-0.309,-0.1054,-0.3526,0.3048,-0.3574,-0.7209,0.0926,0.3606,0.3092,0.425,-0.4969,0.9477,-0.2732,-0.3005,0.3738
