x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
0.8596,-0.0081,0.6412,-1.7067,0.295,0.0852,0.289,1.6476,-0.1778,-0.006,-0.3282,0.0382,-1.8352,-0.9757,0.9888
0.7994,-0.0638,0.3908,-1.3596,0.32,-0.013,0.2506,1.7458,-0.1692,-0.2717,-0.1079,0.2578,-1.693,-1.0267,0.8893
0.737,0.1085,0.1885,-1.224,0.1269,0.0482,0.2316,1.2468,-0.171,0.1379,-0.1358,-0.0329,-1.5742,-1.0681,0.8101
0.4863,0.0296,0.1977,-1.257,-0.5368,0.2125,0.2816,0.9196,-0.4784,0.1847,-0.1459,-0.1301,-1.561,-1.115,0.3403
0.8162,0.007,0.362,-1.2144,-0.785,-0.0444,0.317,0.7893,-0.6374,-0.0499,-0.2281,-0.1044,-1.0124,-0.871,0.0569
0.9205,-0.0882,0.1979,-0.4359,-0.7901,-0.2324,0.2399,0.8782,-0.4967,0.1913,-0.1611,0.2817,-1.1685,-0.7081,0.0342
0.5611,-0.0733,0.2945,-0.5393,-0.6622,-0.1012,0.1605,0.8274,-0.4472,0.34,0.1439,0.419,-1.201,-0.7491,-0.0099
0.5872,0.2069,0.1928,-0.8477,-0.4919,0.072,0.285,0.75,-0.3259,0.0907,0.4633,0.3598,-1.68,-1.31,-0.1386
0.6555,0.2443,0.1995,-0.8817,-0.3554,-0.1312,0.2943,0.3954,-0.2093,0.1708,0.6385,0.001,-1.3559,-1.3728,-0.2928
0.5803,0.1416,-0.0082,-0.681,-0.3649,-0.8219,0.157,0.7652,-0.1646,-0.091,0.6875,-0.0555,-1.2351,-1.1761,-0.4693
0.2004,0.0325,-0.1683,-0.9658,-0.6732,-1.0793,0.1665,-0.3505,-0.2963,0.5089,0.5532,-0.8321,-0.7245,-0.8446,0.1275
0.1294,0.0177,0.2814,-0.2584,-0.6953,-0.4371,0.0772,0.1343,-0.3454,0.95,0.2853,-0.887,-0.3924,0.3621,0.7936
0.274,-0.0717,0.4168,-0.5122,-0.7202,0.493,0.0541,0.1948,-0.3505,0.3509,0.5823,-0.8384,-0.1301,0.9452,0.8547
0.7595,-0.2532,0.8107,-0.4131,-0.5457,0.8068,0.0106,0.3238,-0.0793,-0.2039,0.4064,-0.8614,0.2304,1.5336,0.7917
