x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
0.3662,0.1765,0.4406,0.0585,-0.6835,0.0783,-0.0101,-0.3576,-0.2114,1.0632,0.3948,-0.7766,-0.5539,-0.8174,0.394
0.4334,0.1044,0.7974,0.025,-0.3349,0.3433,0.0546,-0.2372,-0.0144,0.8312,0.5817,-0.9448,-0.6411,-0.1962,-0.4887
0.5391,0.186,0.3633,0.4121,-0.1436,0.6119,0.0061,0.076,-0.1375,0.5581,0.3779,-1.0503,-0.8981,0.1065,-0.5603
0.1276,-0.0156,0.0022,0.671,-0.0603,0.3739,-0.1348,0.2986,-0.2386,0.6071,-0.145,-0.424,-0.7098,0.667,-0.2794
-0.0321,0.4974,0.0944,0.673,-0.2463,-0.0516,0.0788,-0.486,0.0368,0.5166,-0.1233,-0.7631,-0.6475,0.4424,0.5088
-0.2019,0.2722,0.5655,0.3626,-0.1514,-0.0241,0.1464,-0.6985,-0.0873,0.7254,-0.1593,-0.2165,-0.4738,0.8491,0.3292
-0.0711,0.0305,0.4679,0.4116,-0.083,0.4653,-0.1022,0.0324,0.1591,0.4969,-0.1638,0.135,-0.5079,0.7442,0.3448
0.1862,0.1177,0.3899,0.2799,0.24,0.9285,0.2063,-0.497,-0.464,0.6237,-0.201,-0.0797,-0.2758,0.6637,0.5367
0.5307,-0.0584,0.462,0.1717,0.893,1.015,-0.0141,-0.0919,-0.1749,0.4172,-0.2088,-0.0411,-0.0733,0.9694,0.8966
0.4457,-0.3894,0.1633,-0.4028,0.6691,1.246,-0.0308,-0.4007,-0.3974,0.4129,-0.3592,0.0437,-0.0051,1.2824,0.1388
1.0048,-0.3579,-0.2181,-0.316,0.4911,0.4108,0.2301,-0.1875,0.0463,0.1021,-0.2527,0.7683,-0.0903,0.8076,0.1107
0.708,-0.2612,-0.3811,-0.1453,0.0835,-0.3717,-0.0236,-0.3045,-0.1133,0.2928,-0.2361,0.8083,-0.3303,-0.0909,0.0794
0.0765,-0.2327,-0.2991,0.1225,0.1006,-0.5555,0.0095,0.0491,0.3071,0.3266,0.0048,0.9004,-0.3883,-0.7849,0.1832
-0.2304,-0.489,-0.0661,0.574,0.0625,-0.5569,-0.1344,-0.5907,0.1434,0.2547,0.1427,0.182,0.2791,-0.8545,0.0489
-0.2942,-0.3248,0.014,0.771,0.1179,-0.5183,-0.0981,-0.3802,-0.1392,0.3663,-0.1316,0.3093,0.3952,-0.3403,0.131
-0.2832,0.4436,0.1875,1.1556,0.5312,0.1429,-0.233,-0.3727,-0.2878,0.5901,-0.1168,0.7836,0.0836,-0.1771,0.3833
0.1204,0.237,0.185,0.9879,-1.0049,0.5159,-0.5486,-0.7907,-0.6323,0.5897,0.4633,0.1866,-0.3972,-0.4177,-0.2147
0.064,0.3931,0.2031,1.2059,-0.6546,0.9443,-0.2406,-0.7548,-0.3913,0.262,0.2838,0.2297,-0.5501,-0.3327,-0.6633
0.3997,0.351,0.0575,1.2349,-0.5798,0.0948,-0.2323,-0.5469,0.0597,0.0885,-0.0469,0.6037,-0.9244,-0.4536,-0.5685
0.0552,0.1792,0.3504,1.4028,-0.2819,-0.6061,-0.1309,-0.832,-0.2191,0.3785,-0.1508,0.6851,-1.0085,-0.9386,-0.5401
-0.3476,0.1476,0.2061,1.4826,0.3492,-0.8774,-0.1393,-0.6652,0.7557,0.0181,0.0843,0.0016,-0.5111,-0.8499,-0.2686
-0.6965,-0.1344,-0.0137,1.2468,0.7978,-0.9257,-0.3816,-0.6591,0.3599,0.3329,0.0186,0.3734,0.1031,-0.0517,0.2808
-0.5733,-0.5648,0.1346,1.1244,1.2252,-0.3199,-0.4627,-0.6386,0.0718,0.2464,0.0291,0.4637,0.2915,0.2363,0.9107
-0.2961,-0.5851,0.055,0.6028,1.0648,0.4888,-0.5598,-0.9664,-0.3334,0.2312,0.0906,0.0618,0.3607,0.3186,1.1058
