x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
1.0025,0.2252,0.5829,-1.7013,-0.4569,-0.2585,1.1586,0.9289,0.0681,0.6926,-0.2477,0.2983,-1.4433,-2.4688,0.2988
0.5609,0.1004,0.5665,-1.065,-0.6108,0.0213,0.9518,0.6527,-0.302,0.8234,0.1462,-0.1547,-1.6809,-2.5081,0.6973
0.6401,0.0208,0.3028,-0.8248,-0.6539,0.6601,0.7286,0.2485,-0.1482,0.306,0.3987,-1.2925,-1.1836,-2.302,0.5288
0.8626,0.1168,0.4206,-0.3403,-0.4279,0.6817,0.7614,0.4346,0.0296,0.5838,-0.3089,-0.4232,-1.1805,-1.6233,0.0747
0.7377,-0.0034,-0.017,-0.8788,-0.4818,0.5572,0.9673,0.1709,0.2799,-0.2583,-0.3907,-0.5983,-1.1283,-1.3722,-0.0373
0.5915,0.0369,0.1469,-0.4554,-0.1517,-0.098,0.7675,-0.1206,0.5485,-0.4332,-0.6196,-0.4204,-0.8424,-1.2774,-0.2816
0.413,0.1197,0.062,0.0673,-0.5462,-0.3576,0.4378,-0.0232,0.3878,-0.3168,-1.2933,-0.1759,-1.0724,-1.2979,0.2488
-0.0709,-0.2752,0.4989,0.1885,-0.3279,-0.0555,0.4371,0.1973,0.1639,0.1013,-0.7661,0.0317,-0.9746,-1.3053,0.8535
-0.1625,-0.6641,0.7393,0.0968,0.0347,0.582,0.3626,-0.1089,0.1456,0.081,-0.6459,-0.2336,-0.0841,-0.9018,0.8346
0.1121,-0.5554,0.3122,-0.0542,-0.3733,0.5061,0.4297,-0.3938,0.3118,-0.6525,-0.4724,0.0497,-0.0086,-0.1616,0.2392
0.4226,-0.3914,0.2914,-0.2348,-0.1622,0.2703,0.6812,-0.2314,-0.0627,-0.7198,-0.6855,0.6198,-0.188,-0.1304,0.0304
0.303,-0.3369,0.1096,-0.1024,-0.1716,0.1762,0.3682,-0.0244,0.026,-0.982,-0.9617,0.8136,-0.3073,-0.4687,-0.1078
0.1975,-0.4994,-0.1848,-0.6691,-0.5334,-0.2394,0.5308,0.004,-0.241,-0.2507,-1.072,1.0213,-0.0987,-0.6277,-0.3177
0.0075,-0.4932,-0.1162,-0.0311,-0.9609,-0.6138,0.6905,0.0566,0.2942,-0.4094,-0.1175,0.9453,-0.1873,-1.2499,-0.8153
-0.0689,-0.5106,-0.3994,0.6863,-0.3981,-0.7229,0.5556,0.3853,0.5446,0.748,-0.1863,0.7718,-0.2986,-1.2488,-0.366
-0.3871,-1.0587,-0.1598,0.4164,-0.2399,-0.4627,0.2283,0.4183,0.4199,0.7467,0.212,0.1005,-0.0827,-1.255,-0.0233
-0.5881,-0.8406,-0.0353,0.3859,-0.175,0.312,0.3626,0.2449,0.391,0.4493,0.6395,-0.0674,0.117,-0.9788,0.2208
-0.3348,-0.5111,0.0867,0.2519,0.2433,0.5445,0.3436,-0.3131,-0.406,0.8179,0.0261,-0.1539,0.4028,-0.2162,-0.5026
-0.0121,-0.4843,-0.1528,0.1761,-0.1984,0.4916,0.1745,-0.1483,-0.0501,0.2756,-0.1956,-0.4186,0.108,0.0392,-1.0716
-0.2837,-0.5168,-0.5059,-0.1332,-0.4042,-0.1339,0.4535,-0.0124,-0.1225,0.3236,-0.2587,-0.4572,-0.1101,0.1982,-1.0186
-0.1882,-0.5736,-0.4834,0.9847,-0.2735,-0.0431,0.1872,-0.2275,-0.0266,0.6367,-0.0011,-0.3629,-0.1926,-0.0173,-0.4559
-0.3382,-0.0355,0.0314,1.2315,-0.4798,-0.0021,-0.1275,-0.7738,-0.1167,0.4055,0.1942,-0.7324,-0.1417,0.0193,-0.4502
-0.3916,0.1523,0.1355,1.1626,-0.8587,0.1371,-0.0973,-1.6798,0.0707,0.8042,-0.1552,-1.0338,0.0679,0.5809,-0.5612
-0.3403,-0.1055,0.4877,0.7634,-0.636,-0.3693,0.1229,-1.6461,0.1459,0.8652,0.2495,-1.126,0.3275,1.1883,-0.8533
-0.4768,0.0015,0.2633,1.0083,-0.4402,-0.5039,0.0435,-1.0728,-0.3203,0.8615,-0.4606,-0.9142,-0.1234,1.6422,-0.285
-0.6206,-0.0489,0.1825,1.2412,-0.6355,0.3163,0.0853,-1.2094,-0.4638,0.7278,-0.4819,-1.1676,0.0323,1.8831,0.1959
-0.514,-0.2931,0.8434,0.7786,-0.421,0.473,0.1723,-1.2301,-0.3861,0.6732,-0.2576,-1.1792,0.3031,2.3911,0.278
0.0246,-0.4016,0.7339,0.6881,-0.3395,1.5403,0.1566,-0.8868,-0.7536,0.5493,-0.7911,-1.0029,0.6133,3.0507,0.4433
0.531,0.119,0.8068,0.5071,-0.215,2.0881,0.1553,-0.8558,-0.438,-0.0896,-0.5636,-0.7206,-0.0612,3.1777,0.1559
0.9822,-0.2842,0.701,0.203,-0.2543,1.2266,-0.0031,-0.8111,-0.6299,0.3808,-0.5243,-0.881,-0.2541,2.8725,-0.4368
0.9951,-0.3997,0.5337,0.0895,-0.7883,0.7045,0.1877,-0.642,-0.5176,-0.1048,-0.0115,-0.7801,-0.5809,2.4449,-0.5767
0.8788,0.0539,0.5753,0.2493,-0.7035,0.2647,0.3936,-0.6405,-0.6303,0.1411,-0.5253,0.0915,-0.8,1.985,-0.5082
0.7796,-0.2363,0.4941,0.539,-0.8394,0.0978,0.5344,-0.2452,-0.4111,-0.3358,-0.5226,0.4949,-1.1525,1.282,-0.0465
0.2017,-0.4083,0.8918,-0.0347,-0.4424,-0.2945,0.5101,-0.1102,-0.0897,-0.1877,-0.1522,0.3123,-0.799,0.8086,-0.3196
-0.2193,-0.5676,0.4617,0.1977,-0.0119,-0.3691,0.3592,0.265,-0.0493,0.121,-0.5809,0.3211,-0.5832,0.5644,0.0426
-0.278,-0.6371,-0.1199,0.6565,0.1774,-0.1881,0.1768,-0.0135,0.1546,0.1512,-0.1037,0.3924,0.2306,0.9147,0.5173
-0.2645,-0.5228,0.2716,0.2889,0.4862,-0.1132,0.0143,-0.4479,-0.0558,0.8617,0.0081,-0.016,0.2175,0.7823,0.5439
-0.127,-0.6008,0.0086,-0.0741,0.6141,0.0959,0.0255,-0.2669,-0.5414,0.6847,-0.0239,-0.1354,0.3084,1.2441,0.3854
0.1535,-0.3063,0.2416,0.1606,0.4488,0.3905,-0.1495,-0.0071,-0.5072,0.0611,0.0661,-0.2847,0.297,1.4362,0.5131
0.2467,-0.3744,0.1096,0.1656,0.2556,0.7323,-0.2513,-0.5726,-0.2646,-0.207,-0.2528,0.0311,0.4222,1.408,0.2733
0.3982,-0.4829,0.3129,-0.0479,0.5114,0.4709,0.0538,-0.3856,-0.0065,-0.7034,-0.1289,0.0997,0.0835,1.2438,0.0679
0.5002,-0.2902,0.2187,0.216,0.7638,-0.5018,-0.0299,-0.5318,-0.0378,-0.9269,-0.2877,0.5774,-0.483,0.6067,-0.0564
0.0269,-0.3471,-0.0343,-0.0182,0.4766,-0.6152,0.0245,-0.6128,-0.7552,-0.123,-0.5854,0.9249,-0.5244,0.3107,0.3399
-0.0678,-0.0511,0.1311,0.2019,0.2778,-0.3527,0.0215,-0.7495,-0.6916,0.1485,-0.2559,0.5408,-0.9394,-0.0345,0.7285
-0.2642,-0.31,0.2586,0.6044,0.0689,0.414,-0.1383,-1.028,-0.4126,-0.089,0.0928,0.2096,-0.441,-0.0159,0.6136
-0.0081,-0.0964,0.3273,0.6249,0.5164,0.37,-0.092,-0.6842,-0.5789,0.4987,0.2471,0.3822,-0.3611,0.0173,0.4554
-0.0029,-0.4634,0.36,0.1081,0.0085,0.9229,0.0014,-1.0189,-0.2301,0.2218,0.8235,-0.245,-0.1124,0.4086,0.0895
0.2759,-0.4372,0.3178,0.1906,0.2629,0.6612,0.0974,-1.1227,-0.3801,0.4458,0.4899,0.0706,-0.0478,0.9263,-0.1249
0.3999,-0.3016,0.0666,0.2124,0.1127,-0.1095,-0.1731,-0.4252,-0.5282,0.7225,-0.118,0.322,-0.2058,1.2744,-0.1462
0.186,-0.2798,0.1377,0.6287,0.098,-0.1399,-0.1564,-0.1796,-0.2841,0.4033,0.2629,0.0498,-0.6854,0.813,0.0645
-0.1391,-0.2721,-0.0923,0.9242,0.2958,-0.196,-0.0775,-0.1996,-0.1779,0.2136,0.2611,-0.2316,-0.8078,0.7595,0.4061
