x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
-0.121,0.138,-0.269,-0.1762,0.2179,-0.6714,0.0671,-0.0001,0.2255,0.2062,-0.0085,0.2461,0.1982,-0.1724,-0.8719
-0.2086,-0.063,-0.5598,0.2833,0.034,-0.5924,-0.1502,0.0779,0.1473,0.4511,0.2881,0.0188,0.1096,-0.3042,-0.4367
-0.4552,-0.0501,-0.5777,0.3601,-0.1162,-0.2658,-0.2439,-0.2194,0.1704,0.1397,0.4713,-0.2996,0.4494,-0.3636,-0.4994
-0.2537,0.1165,-0.2353,0.3688,0.1839,-0.6711,-0.3271,-0.2307,0.1925,0.1353,0.2035,-0.055,0.5593,-0.1011,-0.6674
-0.5605,0.0336,0.1108,0.5853,0.0735,-0.0386,-0.1069,-0.1149,0.0507,0.0316,0.1016,-0.2031,0.3373,0.2374,-0.6476
-0.4044,0.0515,-0.1931,0.5588,0.0663,-0.1473,-0.5188,-0.2534,0.2261,0.2331,0.1825,-0.0952,0.39,0.6348,-0.8103
-0.3768,0.0181,0.334,0.1146,0.9387,-0.6105,-0.3182,-0.5813,0.1099,0.3212,0.2862,-0.0135,0.4278,1.038,-0.7967
-0.3482,0.1691,-0.0443,0.3807,0.1583,-1.3827,-0.438,-0.1649,0.0991,0.6587,0.1916,0.0335,0.3628,1.112,0.0104
-0.7992,-0.061,0.1489,0.0017,0.3893,-0.8156,-0.0383,-0.4251,0.3492,0.6281,0.4237,-0.5977,0.254,0.9075,1.0299
-0.6269,-0.0958,0.3711,-0.4722,0.5794,-0.0814,-0.0549,-0.5039,0.2206,0.4682,0.347,-0.6949,0.4014,1.107,0.6103
0.01,-0.2717,0.028,-0.3758,1.0197,0.4204,-0.4116,-0.1089,0.0651,0.1286,0.2095,-0.3086,0.3655,1.3897,0.2729
0.2279,-0.2555,-0.3043,-0.7761,0.9883,0.1255,-0.1283,0.0527,0.0571,-0.0647,-0.6232,0.0092,0.1586,1.1957,0.5181
0.3456,-0.0741,0.0547,-1.2416,0.7776,-0.0289,-0.0204,0.1128,0.234,-0.2674,-0.6459,0.1115,-0.0444,0.7273,0.3709
0.2574,-0.1058,0.3052,-1.3868,0.7134,-0.3395,0.1971,0.389,0.2129,-0.1503,-0.5045,0.4943,-0.1642,0.5363,-0.0485
0.521,0.0029,-0.0502,-1.3928,0.2339,-0.8569,0.0459,0.5893,0.2569,-0.1387,-0.3,0.4828,-0.0951,0.3864,0.7045
0.3398,-0.0465,0.2214,-1.4473,0.5263,-0.6476,-0.0176,0.9802,0.1886,-0.1424,-0.3319,0.1868,-0.2201,-0.0541,0.7296
0.129,-0.2148,0.3023,-1.8285,0.4007,-0.9777,0.085,0.861,0.3849,0.042,0.6772,0.3179,-0.7325,-0.7187,0.533
0.1077,-0.088,-0.3557,-1.4317,0.4771,-0.9059,0.1265,1.3883,0.1913,0.1689,0.5092,0.5686,-0.774,-1.0536,0.6681
