x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
1.076,0.5531,0.8259,-2.0898,-0.1257,0.0894,1.0069,1.6359,-0.2014,0.2479,-0.346,0.5635,-2.3152,-3.6843,1.0801
0.8114,0.7004,0.9697,-1.9581,-0.0845,-0.1537,0.9059,1.4298,-0.3203,0.5773,-0.4258,0.1862,-2.199,-3.1288,0.8889
0.7369,0.5525,0.8824,-1.4766,-0.3537,0.0508,0.8972,1.2648,-0.2069,0.6743,-0.3438,-0.2789,-1.8244,-2.9457,0.8018
0.9929,0.4706,0.6617,-1.2888,-0.5699,0.4371,0.6633,1.3986,-0.3922,0.4448,-0.2348,-0.2226,-1.5699,-1.8204,0.5714
0.8083,0.5941,0.7209,-1.2312,-0.475,0.5225,1.0929,0.8759,-0.2485,0.4315,-0.244,-0.0586,-1.7166,-1.3542,0.4886
0.7322,0.3558,0.7827,-0.9376,-0.8871,0.509,0.694,0.8759,0.0102,0.1834,-0.1969,-0.2421,-1.302,-1.2701,0.2755
0.5013,0.111,0.9143,-0.9287,-0.9001,0.4563,1.0776,0.7704,0.1117,0.0645,-0.3082,-0.084,-1.0958,-0.8674,0.0758
0.3915,0.236,0.8263,-0.71,-0.6136,0.2751,0.7686,0.9435,-0.4726,0.3315,-0.3958,-0.0852,-0.993,-0.31,0.0669
0.3932,0.2273,0.738,-0.6534,-0.4544,0.5377,0.774,0.7096,-0.3476,0.4529,-0.376,-0.0162,-0.8567,-0.1267,0.0859
0.5628,0.2338,0.9399,-0.3562,-0.6046,0.8943,0.6527,0.7954,-0.2738,0.5174,-0.135,-0.0296,-0.6409,0.1472,0.1708
0.5499,0.1856,1.5266,-0.4459,-0.665,0.9792,0.6844,0.7112,0.0152,0.4799,-0.0641,0.1259,-0.4087,0.3451,-0.0624
0.6638,0.1582,0.9269,-0.4838,-0.1982,0.7417,0.4368,0.3323,-0.0608,0.3901,-0.0929,0.0822,-0.3609,0.8169,-0.0414
0.6523,0.3602,0.369,-0.1563,-0.2077,0.3442,0.3894,0.2842,0.0204,0.1013,-0.0284,0.2498,-0.3967,1.2972,0.0414
0.213,0.6433,-0.0809,-0.0312,0.0839,0.5012,0.2417,-0.0426,0.2246,0.1514,0.0853,0.305,-0.4351,0.9817,0.3354
