x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
0.4044,0.667,1.5132,-0.8589,-0.5888,-0.4559,0.3037,1.2335,-0.2266,0.3784,-0.0626,-0.7179,-1.7631,-0.9577,0.5212
0.0399,0.5624,1.0808,-0.7459,-0.7359,-0.1638,0.0911,1.0519,-0.1635,0.3086,0.1029,-0.9849,-1.6102,-0.6775,0.5221
-0.0322,0.3898,1.008,-0.0999,-0.8271,0.6899,-0.4427,1.0155,0.0075,0.1092,0.2528,-0.9226,-1.3641,-0.3355,0.5119
0.1992,0.4445,1.1489,-0.181,-0.4222,0.4461,0.2239,0.0483,-0.0694,-0.3975,-0.0498,-0.9805,-1.0814,0.3467,0.2081
0.5147,0.5903,0.904,-0.1921,-0.2532,-0.557,0.2871,-0.1219,-0.291,-0.2531,-0.7306,-0.615,-0.9388,0.634,0.1784
0.1427,0.4333,0.3775,-0.2078,-0.0447,-0.7192,0.1208,0.0071,-0.4434,0.0405,-0.7575,-0.6354,-0.8021,0.2129,0.5425
-0.099,-0.0109,0.553,-0.0978,-0.1375,-0.5856,-0.1892,0.0037,-0.4401,0.2408,-1.0197,-0.9311,-0.6292,-0.0254,0.854
0.053,-0.0248,0.6307,-0.1472,-0.0383,-0.0012,0.0846,0.1115,-0.3622,0.1054,-1.1553,-0.6085,-0.341,-0.0325,0.8207
-0.114,0.2575,0.4653,-0.1755,-0.1117,0.2303,-0.282,0.0901,-0.2873,0.5326,-0.7723,-0.6486,-0.4496,1.0165,1.0319
0.4577,0.0694,0.6628,-0.5695,-0.0873,0.8442,0.1602,0.2699,-0.3932,0.4156,-0.3501,-0.7743,-0.3831,0.8953,1.0197
0.8346,-0.1317,0.8201,-0.9407,-0.2852,0.8046,0.1265,0.4296,-0.4663,0.212,-0.2024,-0.3955,-0.3649,0.6239,0.4959
1.0413,-0.2206,0.5593,-0.9714,-0.8761,0.8598,0.4235,0.8166,-0.3179,-0.2346,-0.1144,-0.2161,-0.5099,1.0131,0.2366
0.8592,-0.2581,0.54,-1.0022,-0.8913,0.4933,0.9404,0.951,-0.2602,-0.3302,-0.6629,0.1823,-0.8442,0.835,-0.0901
0.5276,-0.4411,0.8372,-0.3899,-0.3814,0.4818,0.5905,1.0619,-0.1592,0.1203,-0.5842,0.0842,-0.7259,0.6354,-0.0799
0.5577,-0.6254,0.6131,-0.4517,-0.2625,1.0234,1.684,1.0017,-0.0999,-0.3527,-0.7103,-0.0884,-0.6884,0.5996,-0.0801
0.8092,-0.4432,0.1238,-0.2995,-0.2023,0.23,1.0994,1.0936,0.1802,-0.3848,-0.9231,0.4773,-0.7722,0.264,-0.1522
0.3804,-0.2985,0.2421,-0.3482,-0.7336,-0.0399,0.2958,0.7173,0.1207,-0.1746,-0.6379,0.3531,-0.8254,-0.3719,-0.387
0.4437,0.1213,0.4204,-0.189,-0.5374,-1.1754,0.3909,0.8301,-0.1457,0.5972,-0.3607,0.2739,-0.7649,-0.8828,-0.3287
-0.2503,-0.1605,0.5729,0.3838,-0.7788,-0.5696,0.0113,0.8411,-0.1118,1.6718,0.1509,-0.3487,-0.7987,-0.5603,0.0342
-0.4036,-0.3383,0.7255,0.5105,-0.3585,0.5056,0.0367,0.6245,-0.1609,1.0038,0.7802,-0.9468,-0.6868,-0.2576,0.3818
0.1123,0.4011,0.6673,-0.016,-0.6029,0.837,0.2699,0.4045,-0.1097,0.5683,0.7905,-1.0482,-0.7203,0.6645,0.1447
0.5288,0.2249,1.2605,-0.12,-0.7756,0.3707,0.4554,0.3648,-0.1057,0.0788,0.4637,-1.162,-0.7258,0.624,-0.402
0.3923,0.0466,0.8106,0.0815,-0.8155,-0.2667,0.5603,0.2202,-0.0137,-0.2321,-0.1762,-1.0066,-0.842,0.9316,-0.4602
-0.2903,-0.2706,0.916,0.3361,-0.7449,-0.6551,-0.0477,0.2158,0.0256,0.5775,-0.5824,-0.6664,-0.6054,1.5715,0.2752
