0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.267,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.387,0.000,0.000,0.000,0.000,0.000
0.000,0.139,0.256,0.000,0.229,0.000,0.000,0.000,0.000,0.000
0.088,0.154,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.152,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.341,0.000,0.000,0.000,0.000
0.314,0.000,0.263,0.000,0.000,0.000,0.307,0.000,0.347,0.000
0.000,0.000,0.000,0.000,0.000,0.430,0.000,0.000,0.000,0.338
0.000,0.000,0.000,0.000,0.228,0.178,0.335,0.000,0.000,0.000

0.415,0.000,0.000,0.000,0.170,0.000,0.000,0.000,0.000,0.000
0.000,0.461,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.468,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.456,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.471,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.506,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.154,-0.180,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.285
