0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.387,0.000,0.000,0.000,0.000,0.000
0.000,0.139,0.256,0.000,0.229,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.341,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.307,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.430,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.228,0.000,0.335,0.000,0.000,0.000

0.415,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.461,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.468,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.456,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.471,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.506,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.285
