x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
0.6181,-0.0114,4.8184,0.6056,0.9494,-0.9634,-0.8186,7.8943,2.4897,-4.446,1.1977,-1.7315,-4.4491,-7.6287,-5.79
0.4459,1.2316,7.5035,0.3898,2.1499,-0.8866,-0.4136,9.058,0.5286,-3.8703,3.3227,-0.5627,-5.0148,-9.1492,-4.1281
0.3783,2.4257,8.9288,-0.962,3.368,-0.98,0.0668,9.8831,-1.7252,-2.6992,4.1873,1.4383,-5.3856,-10.8474,-2.6114
0.5351,3.2522,9.8384,-1.5354,4.1397,-0.9405,0.8016,10.6407,-3.468,-1.1814,5.0833,3.4625,-5.5095,-11.2978,-0.7648
0.3351,3.7086,10.115,-2.1581,4.6066,-0.8199,1.7335,10.1673,-5.1782,0.5698,5.3571,4.7116,-5.0595,-11.1114,1.6109
0.0972,3.8565,10.1637,-2.0159,4.9935,-0.8671,2.4948,10.0227,-5.7763,2.1015,5.6961,6.0437,-4.873,-10.4628,4.1361
0.0429,4.2369,9.724,-2.1122,4.7426,-0.7893,2.9136,9.4892,-6.3178,3.7002,5.3034,6.681,-4.1009,-9.1156,6.1802
-0.1263,4.2881,9.0299,-2.0611,4.402,-0.6485,3.3108,8.0844,-6.9804,4.838,5.1689,7.2569,-3.2213,-7.8884,7.9915
-0.29,3.9764,7.9525,-2.1164,3.7807,-0.1904,3.3718,6.565,-7.2545,5.0675,4.8242,7.3686,-2.0682,-6.3673,8.926
0.001,3.723,6.4908,-2.2178,3.3242,-0.243,3.5741,4.0768,-7.5378,5.7881,4.2941,7.5016,-1.1709,-4.0116,9.6427
-0.2509,3.3145,4.7479,-1.9799,2.5949,-0.0298,3.456,2.0795,-7.0355,5.9872,3.2406,7.1032,-0.2666,-1.9328,9.4565
-0.313,2.6587,2.541,-1.9175,2.0407,-0.0224,2.5284,0.5606,-5.9742,5.8873,2.2319,6.4003,0.3283,0.1279,9.0915
-0.1645,2.2912,1.0574,-1.1661,1.3936,-0.1246,2.2778,-1.1012,-4.6688,5.2733,1.1882,4.4807,1.3642,2.1563,8.1644
-0.36,1.5255,-0.4283,-1.4772,0.7999,0.0025,2.1473,-3.3297,-3.6244,5.103,0.1908,4.1037,1.8648,3.9734,7.089
-0.3312,0.6693,-2.7649,-1.0448,-0.0822,0.3399,1.8136,-5.4645,-2.5869,4.9267,-0.8988,3.3275,2.8883,5.6466,6.005
-0.3409,-0.1018,-4.8232,-0.3759,-1.316,0.54,1.6721,-6.4178,-0.8928,4.1121,-2.3194,2.3491,3.5227,7.113,4.6651
-0.3303,-1.1623,-5.8499,-0.4686,-2.5321,0.8064,1.106,-7.9275,0.3902,2.8378,-3.7259,1.4358,4.1289,8.3438,2.7698
-0.2886,-1.9177,-7.0145,0.0285,-3.0432,0.862,0.7615,-8.6693,1.6978,1.8733,-4.6754,-0.3599,4.2177,9.5127,0.9882
-0.4727,-2.6301,-8.2287,0.7112,-3.6489,1.1184,0.005,-9.2588,3.7883,0.1456,-4.9638,-2.3769,4.2663,9.7669,-0.828
-0.2661,-2.8933,-8.7495,1.081,-3.7307,1.3174,-0.3705,-9.8777,4.6479,-0.6346,-5.7371,-3.8248,4.2264,9.8796,-2.8352
0.0253,-3.3507,-9.165,1.5955,-4.0321,1.2685,-0.9353,-9.6576,5.4334,-1.659,-5.7988,-4.6388,3.999,9.3827,-4.6384
0.438,-3.4872,-8.8151,1.9543,-4.1952,0.6113,-1.4677,-9.1259,6.2503,-2.586,-5.9194,-5.2543,3.5589,8.4994,-6.2032
0.6462,-3.0181,-8.1305,2.0792,-4.2094,0.4224,-1.7091,-7.6693,6.616,-3.0276,-6.0687,-5.6638,2.9019,7.1028,-7.4028
0.3735,-3.0212,-7.1469,1.9667,-3.9735,0.3211,-2.0964,-6.8864,6.5182,-4.1435,-5.3163,-5.9708,2.3419,6.1205,-8.4153
0.3987,-2.8012,-5.9449,1.6357,-3.4575,0.2692,-2.0614,-5.4567,6.5676,-4.8096,-5.1652,-6.1113,1.6579,4.9889,-9.4028
0.4144,-2.602,-4.9844,1.8777,-2.9453,0.4658,-1.9788,-4.2476,6.1629,-4.8756,-4.4848,-5.7776,0.7334,2.955,-9.738
0.5436,-2.1312,-3.7973,1.684,-2.5233,0.3515,-2.0134,-2.3902,5.8405,-5.1777,-3.9494,-5.2179,-0.2522,2.2635,-9.8798
0.6871,-1.9883,-2.4136,1.2036,-1.9252,-0.3772,-2.005,-0.6983,5.251,-5.2613,-3.2685,-4.5449,-1.4613,0.6412,-9.3732
0.5866,-1.5664,-0.8294,1.138,-1.6796,-0.4527,-1.6528,0.7418,4.4215,-5.2554,-2.0696,-4.0212,-1.7637,-1.0842,-9.0579
1.0972,-0.8334,0.8027,0.9611,-0.6183,-1.1395,-1.4138,2.6393,3.8525,-5.1205,-1.3348,-3.17,-2.5979,-3.1451,-8.2047
0.7719,-0.0987,2.5325,0.5165,0.2486,-1.5382,-1.0534,4.6752,2.6313,-4.5165,-0.4131,-2.4143,-3.4848,-5.019,-7.1502
0.853,0.5994,4.4943,0.2794,1.2884,-1.4459,-1.0878,6.475,1.7446,-4.2687,0.9022,-1.4637,-3.9471,-6.6599,-5.8332
0.6543,1.1534,6.26,-0.1967,2.3167,-1.1236,-0.5675,7.9595,0.2243,-3.2156,1.8317,-0.1969,-4.8067,-8.2817,-4.9522
0.538,2.2066,7.652,-0.6513,3.273,-1.3421,-0.3131,8.9611,-1.2873,-2.1214,3.0634,0.7967,-5.0076,-9.2444,-3.0934
0.2323,2.9164,8.7274,-0.9205,3.8367,-1.2195,0.6014,9.8134,-2.793,-1.0419,4.0479,2.1495,-5.2743,-10.0426,-1.413
0.158,3.2172,9.647,-1.4269,4.2958,-1.0626,1.3099,10.0526,-4.0426,-0.3458,4.5421,3.8808,-5.2412,-10.5929,0.2064
0.291,3.6681,9.683,-1.6075,4.6888,-0.8867,1.9405,9.4603,-5.6064,1.0548,5.3105,5.0831,-4.8827,-10.4412,2.6494
0.1948,4.2,9.2121,-1.8213,4.845,-0.3944,2.4894,9.1245,-5.9056,2.4941,5.5274,5.9132,-4.5061,-9.6445,4.7356
-0.2454,4.1637,8.6729,-2.1229,4.7355,-0.1574,3.0765,8.2056,-6.3357,3.5346,4.9998,6.8205,-3.6481,-8.7521,6.1604
-0.055,3.7781,7.5983,-2.2296,4.4283,-0.0834,3.3497,7.2621,-6.2028,4.4624,4.4002,7.0453,-3.1331,-7.3678,7.2653
-0.1912,3.4162,6.9163,-1.984,4.1813,0.106,3.7703,5.6034,-6.5371,4.9431,3.968,6.8133,-2.2228,-6.2333,7.9404
-0.2449,3.276,5.7596,-1.1328,3.4261,0.4027,3.8919,4.4589,-6.0953,5.4269,3.8842,6.4344,-1.171,-4.6105,9.3171
-0.4501,3.12,4.2654,-1.3758,2.9241,0.5457,3.7317,3.0282,-5.8014,5.5713,3.3894,6.4121,-0.481,-2.7945,9.4749
-0.4694,2.8865,3.0614,-1.5156,2.5885,0.6412,3.6529,1.277,-5.2343,5.4589,2.2906,5.3476,0.1885,-0.8652,9.145
-0.5189,2.0064,1.356,-0.896,1.9312,0.8056,3.5529,-0.5072,-4.6876,5.6649,1.7738,5.0741,1.0293,0.8738,8.4924
-0.3747,1.7059,0.1367,-0.8065,1.0354,0.8868,3.4097,-2.0748,-3.781,4.5541,0.6232,4.5964,2.0572,2.2495,7.4711
-0.1772,1.2991,-1.3706,-0.6234,0.5877,1.0372,2.9366,-3.8912,-3.1047,4.3146,0.0313,3.3809,2.7092,3.8556,6.5059
-0.103,0.9165,-3.3233,-0.5892,-0.0888,1.2734,2.713,-5.7553,-2.172,4.3635,-1.1799,2.7598,3.368,5.4531,5.3964
-0.1215,0.1059,-5.6648,-0.445,-1.0609,1.3973,2.2831,-7.5577,-1.2055,3.8401,-2.5737,1.9701,4.0778,7.0291,4.7088
-0.1052,-0.818,-7.1698,0.0002,-2.3515,1.35,1.6284,-8.4245,0.4369,3.1865,-4.0481,0.9387,4.3075,8.6689,3.0133
-0.2467,-1.9179,-8.1343,0.5818,-3.0956,1.403,1.508,-9.0909,2.2975,2.1134,-5.5117,-0.8313,4.5263,9.7522,1.1555
-0.0812,-2.845,-9.1137,1.8048,-3.8448,1.2899,0.7993,-9.1279,3.692,0.7888,-5.9704,-2.6681,4.7007,10.1494,-0.5609
0.2032,-3.1883,-9.109,2.0144,-4.3679,1.1061,0.0995,-9.0924,4.8006,-0.3966,-6.1614,-3.9973,4.4901,9.7148,-2.6333
0.2406,-3.3688,-8.7693,2.2395,-5.1942,0.9598,-0.6647,-8.6708,5.678,-2.0683,-5.7994,-5.2491,3.8412,9.2978,-4.6801
0.5726,-3.0317,-8.1626,2.3975,-4.6705,0.6749,-1.4253,-8.1588,5.883,-3.7031,-5.5543,-5.2943,3.251,8.1542,-6.6556
0.6995,-2.9876,-7.5684,2.3204,-3.9358,0.5826,-1.9187,-7.3162,5.8065,-4.0704,-5.0328,-5.0321,3.0367,7.7031,-7.8194
0.8162,-2.5214,-7.6333,1.972,-3.9076,0.5197,-2.015,-6.7876,5.3884,-4.3047,-4.9559,-5.1378,2.3381,6.2311,-8.8094
0.9453,-2.5233,-7.128,2.2074,-3.1891,0.6086,-2.1969,-5.665,5.6709,-4.6089,-4.6476,-4.3729,1.54,5.3366,-9.4815
1.0998,-2.1444,-5.8966,2.0851,-2.8233,0.099,-1.7426,-3.9603,5.7868,-4.6003,-4.3829,-4.5339,0.4915,3.9299,-9.1343
1.1462,-2.0446,-4.6467,1.9602,-2.4995,-0.4231,-1.6978,-2.6936,5.456,-4.7891,-3.5817,-3.7598,-0.1579,2.1494,-8.9115
0.9093,-1.585,-3.5558,1.7903,-1.8723,-0.2987,-1.02,-0.6011,5.2292,-5.2981,-3.4164,-3.4701,-1.2536,0.5536,-8.9544
1.4149,-1.5757,-1.6192,1.6367,-1.3642,-0.3857,-0.8496,1.3329,4.5508,-5.1784,-2.3261,-3.1431,-1.8835,-1.2869,-8.3213
1.2308,-0.9702,0.2895,1.1961,-0.7612,-0.6179,-0.9394,3.9117,3.7275,-4.3509,-1.169,-2.807,-2.6404,-3.4067,-7.3949
1.0929,-0.1305,2.7897,0.649,0.0647,-0.5682,-0.79,5.5331,2.1885,-4.1308,0.0003,-2.0999,-3.3717,-5.8634,-6.3361
1.3281,0.8241,5.0428,0.5475,1.0976,-0.4994,-0.4521,7.6282,1.1475,-3.6279,1.4805,-0.7731,-4.0372,-7.1606,-4.9194
1.0702,1.8471,6.5765,0.0489,2.2821,-0.6861,-0.0957,7.9181,-1.0661,-2.3679,2.4245,0.2782,-4.6808,-8.6383,-3.4502
0.9971,2.8071,7.7345,-1.0291,3.3522,-0.7453,0.3811,9.4627,-2.7009,-1.4332,3.5135,1.3935,-5.0908,-9.1007,-1.7286
0.6078,3.3446,8.0588,-1.2189,3.7816,-0.0954,1.025,9.4708,-4.035,-0.2764,4.174,2.5971,-4.9878,-9.6657,-0.3643
0.5209,3.4361,8.2487,-1.3136,3.8809,0.3091,1.6021,9.166,-4.967,0.184,4.42,3.9392,-4.989,-9.7249,1.4104
0.4485,3.4996,7.7841,-1.165,4.1492,0.3832,2.2339,8.7761,-5.482,1.4143,4.6447,5.3141,-4.5518,-8.5297,3.2447
0.3083,3.5439,7.3532,-1.3136,3.7959,0.3383,2.7683,7.9052,-6.1455,2.3947,4.7587,5.9299,-3.7511,-8.103,5.2819
0.0601,3.7478,6.5469,-1.8289,3.7264,0.704,3.3502,6.8236,-6.3404,3.5495,4.3202,6.6039,-2.7427,-6.8827,6.3991
0.2093,3.3113,5.5972,-1.9846,3.4216,0.8,3.4577,5.7838,-6.0199,4.0402,3.654,6.8529,-1.9417,-5.7923,8.0273
0.5638,3.1254,4.9529,-1.7683,3.1915,0.5454,3.5652,4.4528,-5.6029,4.5802,3.1042,7.2196,-1.5522,-4.1959,8.1977
0.1649,2.773,3.7804,-1.344,2.5944,0.6451,4.0216,2.9771,-5.9446,5.4935,2.9899,6.8844,-0.7527,-2.7081,8.6848
0.0921,2.2977,1.8816,-1.3794,2.1555,0.7854,3.6816,1.9255,-4.9386,5.6533,2.1922,6.5782,0.4944,-0.962,8.6327
-0.0748,1.8902,0.7945,-1.1969,1.4237,0.9792,3.5202,0.1003,-4.3207,5.5524,1.1864,5.7942,1.3881,0.319,8.296
0.2329,1.5668,-0.322,-1.1014,0.6025,0.6219,3.1913,-1.5692,-3.5398,5.215,0.398,4.8359,2.2106,2.3937,7.5886
-0.0011,0.8479,-1.7197,-0.5808,-0.2315,0.793,2.913,-3.4376,-2.8898,4.6332,-0.0101,3.9927,2.7172,4.2403,6.8839
-0.1281,0.4069,-3.7079,-0.6791,-0.6762,1.0754,2.5455,-5.4539,-2.1864,4.2922,-1.3994,3.4935,3.6007,6.1105,5.9483
0.269,-0.1925,-5.5613,-0.2023,-1.6881,0.619,2.4349,-6.8415,-1.0846,3.7325,-2.539,2.4223,4.239,7.6842,4.9966
0.2618,-1.0511,-7.3401,0.133,-2.3945,0.7441,2.037,-8.0235,0.2596,3.1746,-3.6563,1.3565,4.8908,8.8888,3.4125
0.3114,-1.7387,-8.097,0.9274,-3.269,0.8859,1.5658,-8.8667,2.0504,2.1337,-4.3054,-0.0227,5.0929,9.754,2.0237
