x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
0.437,1.3559,5.5976,-0.1534,2.0155,-0.9522,-1.1593,6.5165,-0.2206,-2.5019,3.1998,-0.806,-4.0117,-7.5204,-3.2666
0.2169,1.7948,6.5378,-0.5564,2.3983,-0.6987,-0.8446,7.1889,-1.5902,-1.6324,3.7397,0.4495,-4.0356,-8.6074,-1.7656
0.1967,2.3537,6.8523,-0.9576,2.8717,-0.9212,-0.2184,8.0712,-2.7442,-0.7455,4.2809,2.064,-4.5943,-8.7643,-0.3274
0.1594,2.181,7.5709,-0.9062,3.3586,-0.6962,0.0639,8.1067,-3.9241,-0.164,4.7195,2.8456,-4.2186,-9.0907,0.9592
0.4713,2.5567,7.8495,-1.5939,3.4283,-0.2911,0.8844,8.2324,-4.6434,0.645,4.9965,3.9076,-4.2623,-9.037,2.9943
0.0463,2.8514,7.6143,-1.6871,3.926,-0.3167,1.5775,8.4809,-4.9071,2.3059,5.0177,4.5503,-4.2128,-8.2389,4.686
0.1911,4.0303,8.66,-1.9012,3.8472,-0.2655,2.0839,7.7297,-5.3857,3.603,5.1745,5.1956,-3.5185,-7.8912,6.0198
0.1447,3.5634,8.0433,-2.8996,3.6073,-0.3395,2.5377,6.8843,-6.0027,4.5931,4.5174,5.633,-2.6126,-6.8648,7.4161
-0.1428,3.1256,6.63,-2.7521,3.3796,-0.0421,2.7917,5.9061,-6.3413,4.865,4.2728,5.4296,-1.9894,-5.7861,8.317
-0.2284,3.0096,5.562,-2.2661,2.9149,-0.014,3.1018,4.4464,-5.8702,5.0015,4.2043,5.0785,-1.6061,-4.1062,8.8326
-0.2896,2.7361,4.4935,-2.0513,2.818,0.205,3.1415,2.8937,-5.4721,5.5981,3.4943,4.9921,-0.5718,-2.9326,9.438
-0.2614,2.225,3.3639,-2.0691,1.6915,0.5418,2.9961,1.4307,-4.8849,5.9103,2.6337,4.9571,0.2639,-0.8559,9.416
-0.474,2.0285,2.5988,-1.7002,1.005,0.7193,2.7523,-0.0971,-4.3274,4.2851,2.1055,4.4139,1.3361,0.7386,8.5373
-0.4709,1.4831,1.378,-1.4765,0.7734,0.7211,2.1451,-2.0866,-4.1071,4.3194,1.0899,3.7074,2.112,2.3606,7.5089
-0.3154,1.1203,-0.947,-1.2373,0.48,0.7098,1.7863,-4.0876,-3.6484,4.9096,0.4454,2.8479,2.508,4.5966,6.9461
-0.3838,1.1333,-3.2022,-1.1996,-0.4887,0.6998,1.6995,-6.1139,-2.419,4.6974,-0.5499,2.4235,3.3057,5.7041,6.2474
-0.5116,0.093,-5.7143,-0.7055,-1.6743,1.0006,1.2875,-7.1691,-0.6018,3.7213,-2.1854,1.4946,3.8898,7.4051,4.6517
-0.3814,-1.2933,-6.5804,-0.4629,-2.7209,0.7208,1.127,-8.0182,1.2282,2.1791,-3.5345,-0.2088,4.3238,8.5833,2.8828
-0.3584,-0.6364,-7.6298,-0.3221,-3.343,0.6571,0.4921,-8.7963,3.0122,1.7061,-4.6825,-1.5709,4.0432,9.6516,1.2736
-0.3698,-2.334,-8.2918,0.2655,-4.1916,0.3669,-0.1077,-8.6453,4.4315,-0.3152,-5.4049,-2.9856,3.7868,9.5346,-0.6393
-0.2931,-2.8879,-8.2613,0.8102,-4.1864,0.1604,-1.0609,-8.05,5.5104,-1.4057,-5.1668,-4.1912,3.9764,8.8752,-2.8574
-0.2001,-3.177,-7.5451,1.1629,-4.0039,0.2085,-2.0852,-7.7957,5.9335,-2.8096,-5.1049,-5.1289,3.5966,8.1048,-4.7185
0.2948,-2.6831,-6.8701,1.2766,-3.5571,0.1925,-2.5107,-7.4355,6.1382,-3.3664,-4.751,-4.6822,3.0056,7.065,-6.1599
0.257,-2.9384,-6.5416,1.4998,-3.3426,0.0475,-2.3308,-6.2662,5.9698,-3.4867,-4.2935,-5.1309,1.9252,6.3123,-7.1567
0.3738,-3.0193,-5.1388,1.527,-3.7372,-0.3649,-2.5638,-4.9442,6.3298,-4.3927,-3.683,-5.356,1.3792,4.6979,-7.4963
0.5979,-3.0398,-4.7053,1.5846,-3.0256,-0.4582,-2.6668,-3.6107,5.75,-4.3794,-3.1126,-4.9543,0.8706,3.692,-7.9692
0.5707,-2.1008,-3.5358,1.5311,-2.4185,-0.4194,-2.7187,-2.3155,5.5053,-4.563,-2.6162,-4.3975,-0.0283,2.6776,-7.6385
0.7047,-1.6875,-1.9165,1.1571,-2.2394,-0.6082,-2.4366,-1.1314,4.9037,-4.6877,-2.0765,-4.2721,-0.8216,0.8977,-7.5386
0.5568,-1.0997,-1.1315,0.7223,-1.3128,-0.6995,-2.4798,0.1303,3.8149,-4.1636,-1.511,-4.0388,-1.4302,-0.2483,-6.9173
0.4438,-1.4021,0.2394,0.6846,-0.7961,-0.8405,-1.9359,1.9933,3.709,-4.1382,-0.7254,-3.6206,-2.2605,-2.3232,-6.4597
0.2416,-0.952,1.9184,0.6856,-0.0187,-0.7409,-1.6727,3.6388,3.0501,-3.5476,0.1164,-2.9973,-2.8691,-3.8632,-5.4796
0.226,-0.1471,2.8792,0.2918,0.8481,-0.8104,-1.4198,5.1152,2.1793,-3.4265,0.8618,-1.7044,-3.3222,-5.4431,-4.7471
0.246,0.5462,5.1196,0.0296,1.6832,-0.9749,-0.9815,6.4507,1.0377,-2.3933,2.3299,-0.8672,-3.6958,-6.792,-3.2643
0.096,1.9064,6.2405,-0.5156,2.425,-0.8105,-0.6418,7.8775,-0.3096,-1.4632,2.7947,0.3063,-4.1224,-8.3816,-1.8598
0.1948,2.7678,7.4847,-1.3573,2.8931,-0.5622,0.0049,8.6284,-1.4401,-0.8336,3.5332,1.9623,-4.2136,-9.1339,-0.3644
0.0977,2.7981,8.1124,-1.9285,3.4406,-0.6035,0.5947,9.3432,-2.9733,-0.6771,3.9225,3.123,-4.3951,-9.4024,0.8814
0.0368,2.2775,9.0776,-1.9343,3.8965,-0.7442,1.0666,9.5808,-4.1038,0.4304,4.7219,3.858,-4.3693,-9.2638,3.0496
-0.1803,3.4684,9.1988,-2.1219,4.2398,-0.4333,1.955,8.8056,-5.458,3.1281,5.0336,4.6706,-3.9107,-8.7951,5.429
-0.3367,3.4397,8.188,-2.1648,4.4059,-0.1579,2.2557,7.7572,-5.9085,4.2454,5.0805,5.5084,-2.7605,-7.632,7.207
-0.3858,3.6501,7.2156,-2.0796,3.9993,-0.2518,2.4953,6.5016,-6.0283,4.5808,4.6792,5.8479,-2.313,-6.7436,8.1602
-0.493,3.2271,6.2538,-1.7621,3.5548,-0.3119,3.0939,5.4571,-5.7953,5.2047,4.0889,6.1782,-1.4189,-5.4882,8.7525
-0.5289,2.7854,4.9995,-1.7658,2.7572,-0.0541,2.9982,4.209,-5.6765,5.5443,3.743,5.8838,-0.6879,-4.1007,9.4167
-0.6552,2.6892,3.8822,-2.0478,2.1845,0.1393,2.461,2.5469,-5.3801,5.1894,3.2814,5.7023,0.0224,-2.5365,9.4997
-0.6448,2.3206,2.7629,-1.7204,1.7956,0.2878,2.3039,1.2102,-4.7404,5.0838,2.4124,5.9923,0.7038,-1.2222,9.0473
-0.7052,1.364,1.5237,-1.2328,1.403,0.6975,2.0971,-0.7633,-4.5812,4.8851,1.5373,5.4165,1.3945,0.1616,8.7521
-0.6015,1.1287,-0.7633,-1.3626,0.8397,0.8485,1.7756,-1.9383,-3.4678,4.3792,0.6242,4.0883,2.2657,1.7509,7.6252
-0.7891,1.7005,-2.2305,-1.359,0.1116,1.2148,1.4423,-3.4569,-1.9911,4.3017,-0.5462,2.6694,2.9122,3.7185,6.5778
-0.6132,0.6072,-3.516,-1.1238,-0.4021,1.3571,1.0003,-5.25,-1.184,3.2392,-1.7543,1.4432,3.3671,5.096,4.874
-0.7366,-0.127,-4.913,-0.9122,-1.3366,1.4135,0.783,-6.0145,0.085,2.5981,-2.8202,0.5147,3.5362,6.5056,3.2798
-0.7308,-1.8457,-5.9409,-0.357,-1.4872,1.6357,0.2663,-7.1734,1.3079,1.8469,-3.7461,-0.3873,3.6097,7.4908,1.8361
-0.4459,-2.7832,-6.9205,-0.1511,-2.6513,1.8354,0.4721,-7.8058,2.5713,1.2425,-4.3755,-1.8539,3.7089,7.9219,0.484
-0.2343,-2.847,-7.5102,0.1676,-3.1736,1.6041,-0.2556,-7.9838,3.7361,0.7729,-4.2534,-3.4417,3.9518,8.1476,-0.615
-0.1389,-3.2884,-7.7937,0.6755,-3.3103,1.6386,-0.537,-8.0388,4.707,-0.4881,-4.6339,-4.1274,3.7599,7.9346,-2.1985
0.0542,-3.1822,-7.1264,0.8783,-3.4597,1.3162,-1.0271,-7.7805,5.0693,-1.0348,-4.7432,-4.7438,3.5524,7.8375,-3.3212
0.0379,-3.0981,-7.0595,1.1507,-3.3731,1.0728,-1.6851,-7.4521,5.0806,-1.7683,-4.6364,-5.1019,3.716,7.4811,-4.4038
0.1208,-2.9347,-7.4296,1.0832,-3.5083,0.9001,-2.2385,-7.059,5.3339,-2.7384,-4.4655,-5.4153,3.057,6.6966,-5.3508
0.159,-2.8143,-7.045,1.2743,-3.225,0.8865,-2.3529,-6.4171,5.754,-3.1168,-4.3697,-5.4545,2.5104,5.7033,-6.2319
0.2902,-2.9392,-6.379,1.4202,-2.9989,0.6731,-2.6109,-5.1489,5.4147,-3.8905,-3.9596,-5.6497,1.9477,4.7644,-7.1156
0.5329,-2.4246,-5.5266,1.1544,-2.0043,0.5283,-2.6171,-4.0718,5.2742,-3.9369,-3.8879,-5.5127,1.2394,3.7203,-7.566
0.6506,-2.5099,-4.1102,1.6511,-1.8826,0.2729,-2.4298,-3.4692,4.7881,-3.5521,-3.0279,-5.5786,0.7571,2.2043,-7.2098
0.8523,-1.8363,-3.0079,1.3094,-1.6005,-0.2546,-2.1678,-1.8907,4.6241,-3.1194,-2.3429,-5.2995,0.1944,0.8034,-6.5786
0.7983,-1.4836,-1.7804,1.1489,-0.9503,-0.3508,-2.025,-0.314,4.0701,-3.2292,-1.5591,-4.4942,-0.6267,-0.3268,-6.1122
0.6103,-1.4128,-0.6848,0.9304,-0.4378,-0.7476,-1.9124,0.8493,3.4412,-2.98,-0.7052,-3.776,-1.3697,-1.8042,-5.6593
0.7072,-0.8022,0.9424,0.6979,0.0166,-0.979,-1.6193,2.7507,2.6864,-2.6105,-0.3251,-2.892,-2.6709,-3.753,-4.8903
0.5609,0.3872,2.255,0.2569,0.5727,-0.8982,-1.5301,5.1381,2.1412,-2.3474,0.4103,-2.3613,-3.3583,-5.0856,-3.9478
0.4734,0.458,4.9739,-0.0628,1.346,-1.1382,-1.0885,6.6322,1.3086,-2.9359,2.2559,-1.5851,-3.884,-6.6987,-2.6501
