x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
0.4797,-0.8066,2.7286,1.3725,-0.025,-0.473,-1.8541,5.9176,3.3973,-5.5735,-0.4512,-4.0622,-3.6626,-6.8296,-9.3789
0.6022,-0.0854,5.0261,1.0982,0.9189,-0.4243,-1.6452,8.0687,1.6597,-5.0065,0.6979,-2.8552,-4.4718,-8.6946,-7.799
0.4178,0.5363,7.2195,0.8223,2.0763,-0.5035,-1.0544,10.1773,0.3698,-4.2102,2.7606,-1.8087,-5.4171,-10.5185,-5.9611
0.1449,1.8905,8.9872,0.0606,3.7444,-0.4959,-0.4744,11.1042,-1.4509,-2.7753,4.2933,-0.3768,-5.7432,-12.1106,-3.6138
0.1912,2.9206,10.4898,-0.5455,4.4288,-0.5166,0.5442,11.8231,-3.3387,-1.1357,5.8946,1.5063,-6.0167,-13.0355,-0.9776
0.3737,3.8397,11.165,-1.0895,4.7664,-0.8984,1.4922,12.0907,-5.5125,0.0975,6.9351,3.7447,-6.2322,-13.1575,1.4331
0.3445,4.312,11.4924,-1.4971,4.8718,-0.7452,2.1257,11.6125,-7.0491,1.6617,6.8727,5.7431,-5.5118,-12.8259,4.2139
0.0357,4.2407,10.9006,-1.5736,4.9295,-0.9757,2.6461,11.3703,-7.3393,3.4078,7.0428,6.7993,-4.8561,-11.6364,6.5678
-0.0234,5.2832,10.459,-2.2241,4.7155,-0.8304,3.106,10.0135,-8.2467,4.5455,6.4696,7.304,-4.0958,-10.5256,7.8857
-0.1895,4.814,9.4259,-2.0472,4.7498,-0.5438,3.3813,8.8824,-8.3742,4.9244,5.9394,7.5601,-3.2126,-9.0191,8.7932
0.3371,4.0821,8.4337,-2.0371,4.3707,-0.69,3.4496,8.1487,-8.2632,5.5996,5.6628,7.3472,-2.3898,-7.2374,9.4723
0.1473,3.6031,6.9392,-1.7031,3.837,-0.7661,3.2812,5.8775,-7.6496,5.9768,4.977,6.9517,-1.8956,-5.8756,9.969
-0.3137,2.9187,5.6429,-1.3477,3.4947,-0.5469,3.125,4.1573,-7.0497,6.5695,4.9038,6.632,-0.8727,-4.0327,10.2311
-0.6636,2.8125,3.989,-1.2329,3.0976,-0.0487,3.4055,2.0944,-6.8603,7.2184,3.9776,6.3676,-0.1364,-2.2397,10.734
-0.3919,2.7062,2.2824,-1.286,2.2798,0.1417,3.105,0.3179,-5.1049,6.7941,2.8884,5.4425,0.9174,-0.6983,9.9026
-0.1963,1.6785,1.408,-1.0082,1.6201,0.1931,2.5833,-1.1136,-4.1166,6.2406,1.7357,4.7878,1.5028,1.0087,9.2748
-0.5471,1.4752,-0.6954,-0.9194,0.7495,0.4576,2.3478,-2.8553,-3.894,5.7816,1.0761,3.8755,2.4329,2.7379,8.4385
-0.5287,1.0411,-2.2259,-0.7825,0.2491,0.7247,2.2325,-5.05,-3.0909,5.4202,0.0568,3.08,3.317,4.6453,7.5602
-0.6268,0.0771,-4.6586,-0.5426,-0.6207,0.7329,1.8388,-6.9607,-2.1074,5.117,-1.338,1.2915,4.7298,6.4256,6.5333
-0.4103,-1.0993,-6.208,0.0402,-1.9405,0.8379,1.4236,-8.652,-0.4199,4.303,-2.6553,0.4453,4.5784,7.9167,4.9722
-0.2924,-1.6633,-8.0856,0.4691,-2.8758,0.6663,1.0825,-9.4711,1.4464,3.3054,-3.769,-0.9592,4.7087,9.4611,2.9573
-0.1091,-2.4025,-9.4308,0.9573,-3.7326,0.7002,0.9707,-10.1862,3.411,2.0133,-5.1304,-2.3431,5.0085,10.19,0.7328
-0.1975,-3.174,-9.8619,1.5395,-4.3166,0.4754,0.0221,-10.0612,4.5657,0.527,-5.6014,-4.1029,4.4852,10.1949,-1.3571
