x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
0.5752,1.5265,7.184,0.1304,2.1226,-1.0062,-1.7267,9.8757,0.6779,-4.5912,2.4937,-1.2215,-6.1658,-9.5229,-5.8442
0.5083,2.4044,9.3773,-0.4854,3.2457,-0.7644,-0.8239,10.8502,-1.1926,-3.5079,4.0313,0.5234,-6.501,-11.1999,-3.6025
0.5579,3.472,10.5176,-1.0172,4.1401,-0.7225,-0.4512,11.3982,-3.4913,-2.2736,5.0209,2.5742,-6.6033,-12.6702,-1.6242
0.39,3.9609,11.4977,-1.4618,4.6122,-0.5721,0.2465,11.6213,-5.174,-0.9353,5.7936,4.0926,-6.2424,-13.0658,0.1981
0.1847,4.4909,11.1881,-1.7935,5.0233,-0.7273,0.7822,11.5307,-6.3713,0.4205,6.3877,5.5011,-5.8473,-12.1965,3.0894
-0.045,4.7728,10.9098,-2.1154,5.3922,-0.9179,1.371,10.6833,-7.3373,2.7112,6.27,6.6863,-5.9526,-11.4882,5.163
-0.2338,4.7576,10.1204,-2.2792,4.9987,-0.7043,2.3801,10.1644,-7.4575,3.8526,6.1626,7.1883,-4.4634,-10.2565,6.9909
-0.3722,4.6447,9.319,-2.3062,4.5499,-0.5288,3.2492,8.7657,-7.8867,3.9626,5.7584,7.7475,-3.9089,-9.0447,8.3208
-0.5559,4.7797,8.3875,-2.3734,4.0967,-0.356,3.1772,7.3013,-7.6569,4.8125,5.012,7.6188,-3.197,-7.217,9.1654
-0.5981,4.1548,7.0545,-2.3111,3.5838,-0.2199,3.0252,5.299,-7.7247,5.0946,4.2651,7.1399,-2.1108,-5.4522,9.0523
-0.9962,3.7061,5.0898,-1.8222,3.1951,0.0751,3.3531,3.8831,-6.6387,5.2231,3.7963,6.8221,-1.3137,-3.5023,9.2678
-0.935,2.9761,3.553,-1.5643,2.5092,0.448,3.2099,1.9884,-6.1881,5.6761,2.8217,6.3061,-0.4422,-2.0742,9.2341
-0.7361,2.2984,1.9562,-1.1737,1.5644,1.2476,3.1159,0.2343,-5.7096,4.8689,2.0395,5.4682,0.5047,-0.5243,8.5353
-0.9635,2.0238,1.015,-1.0852,1.0811,1.4615,3.369,-1.3865,-4.6067,5.3577,1.4046,4.3379,1.9288,1.6057,7.943
-0.5182,1.5638,-0.519,-0.9113,0.402,1.4899,2.7233,-3.7781,-3.8482,4.7212,0.5348,3.8118,2.7576,3.41,7.1331
-0.6143,1.1329,-2.4562,-0.6258,-0.3885,1.6047,2.7674,-5.8975,-3.2689,5.4133,-0.0951,2.6169,3.3842,5.3688,6.0296
-0.1745,0.4741,-4.7352,-0.1721,-1.4397,1.1402,2.1959,-8.074,-2.3002,3.8407,-1.4911,2.2293,4.6655,7.2393,5.4488
-0.3009,-0.2474,-6.8415,-0.0601,-2.4188,1.0639,1.4193,-9.873,-1.3208,3.4903,-3.3239,0.983,5.3116,9.0247,4.3465
-0.1646,-1.2573,-8.792,0.6369,-3.5112,1.3907,0.7489,-10.6633,0.7607,2.6576,-4.7629,-0.3576,5.5986,10.8838,2.8351
0.0712,-2.0526,-9.5644,1.0455,-4.377,1.1963,-0.0116,-11.7933,2.7723,1.7558,-5.804,-2.3483,5.0718,11.6761,1.0084
0.0269,-2.6712,-10.5964,1.4552,-4.847,0.9737,-0.8128,-12.0455,4.3245,-0.1127,-6.6928,-4.3441,5.1684,11.9792,-1.1206
-0.3168,-2.9876,-10.9738,1.734,-5.0762,0.9588,-1.6908,-11.7573,5.683,-1.2867,-7.1435,-6.1053,4.8011,11.648,-3.8975
-0.3001,-3.6016,-10.926,2.1847,-5.3866,0.8101,-2.2471,-10.8889,6.911,-3.1249,-7.2333,-7.2771,4.3567,11.1548,-6.4504
0.0264,-3.7736,-10.0992,2.3162,-5.2635,0.798,-2.8913,-9.745,7.8078,-5.338,-7.0131,-7.7074,3.4151,9.5886,-8.2534
0.0679,-3.7482,-8.8387,2.2615,-4.8158,0.6312,-2.9351,-8.2505,7.7506,-5.9213,-6.7891,-7.8686,2.4495,7.8594,-10.1397
0.7351,-3.4146,-7.5751,2.3149,-4.2214,0.6463,-3.2629,-6.6815,7.5929,-6.3675,-6.0823,-8.0399,1.4135,5.5971,-10.6353
0.5177,-2.714,-5.9108,2.4409,-3.5646,0.2798,-3.2324,-4.7725,7.4131,-6.0483,-4.9596,-7.7794,0.3691,3.9306,-10.946
0.5244,-2.1286,-4.233,2.3057,-2.9398,-0.0349,-3.0531,-2.7452,6.5934,-6.1311,-3.7742,-7.0194,-0.2273,2.2098,-10.495
0.8642,-1.752,-2.1314,1.7647,-2.2098,-0.5447,-2.7602,-1.3179,5.6746,-5.9382,-2.7056,-6.1643,-1.2085,0.0715,-9.5076
0.7417,-1.0527,-0.8384,1.6138,-1.2779,-1.3226,-2.7368,0.4399,4.5269,-5.4137,-2.1539,-5.2312,-2.2086,-1.6545,-8.2486
0.5263,-0.3841,0.9006,1.1721,-0.6083,-1.1307,-2.2549,2.8433,3.7106,-5.0864,-1.1869,-4.3668,-3.1503,-3.7222,-7.5022
0.3812,0.092,2.9651,0.8312,-0.0816,-0.3387,-2.5317,4.3976,2.2962,-4.9067,-0.0879,-3.3702,-3.8652,-5.8724,-6.4438
0.3462,1.1142,4.8322,0.6357,1.0191,-0.1865,-2.017,5.6573,1.2207,-4.0751,1.3536,-2.2056,-4.275,-6.9533,-5.5144
0.3947,1.9868,6.1563,0.1608,1.9533,-0.3856,-1.4163,6.8828,-0.2638,-3.5868,2.4221,-0.8378,-4.6715,-8.3036,-4.0142
0.0008,2.8526,7.2247,-0.2125,2.9354,-0.197,-0.6109,7.9055,-1.6459,-3.0466,3.2001,0.4733,-5.0957,-9.1117,-2.7363
-0.2361,3.363,8.0643,-0.6621,3.5881,-0.1482,-0.1563,8.3402,-3.0796,-1.7677,3.7866,1.9054,-5.0922,-9.9199,-0.9613
-0.0198,3.6636,8.8452,-1.2132,4.0271,-0.0471,0.1681,8.8193,-3.6119,-0.7727,4.2992,3.0569,-5.2209,-10.6272,0.7995
0.0678,4.151,9.0913,-1.2121,4.574,-0.0603,1.0091,8.8739,-4.7893,0.512,4.9166,3.8882,-5.0563,-10.4306,2.6787
-0.0911,4.2609,9.2025,-1.405,4.4707,-0.0991,1.7729,8.4522,-5.6018,2.7375,4.9473,4.9738,-4.2912,-9.7649,4.8531
-0.1079,4.2217,8.445,-1.577,4.3665,-0.1339,2.5013,8.0535,-6.0932,3.5199,4.7228,5.4892,-3.1228,-8.6963,6.4612
-0.2104,4.2945,7.6726,-1.5431,4.0319,0.3069,2.9544,6.7401,-6.336,3.9375,4.5062,5.6772,-2.3245,-7.5095,7.2659
-0.0934,4.1163,7.0785,-1.6351,3.6424,0.6097,2.7227,4.7216,-6.3976,4.3378,3.9764,5.331,-1.9131,-6.1639,8.4256
-0.6263,3.7812,5.3593,-1.4397,3.2806,1.0553,2.7328,3.4674,-6.3499,4.934,3.3565,5.4779,-1.2764,-4.4697,9.159
-0.3733,3.1965,4.1503,-1.2279,2.4381,1.427,2.5145,1.6675,-5.8135,4.5792,2.5483,5.0724,-0.7216,-2.9703,9.097
-0.0788,2.8798,2.482,-1.4243,1.969,1.3923,2.1448,0.6019,-4.8932,4.4233,1.5009,4.402,-0.0853,-1.1561,8.309
-0.5203,2.3035,1.5692,-0.6719,1.6789,1.5542,1.9508,-1.072,-3.7271,4.4179,0.8153,4.034,0.624,0.8116,7.7749
-1.3297,1.7733,-0.2051,-0.5284,1.1474,2.2232,1.7317,-3.5479,-3.569,4.7671,0.0228,3.0969,1.5884,2.5751,7.5768
