x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
0.5956,-0.9902,-0.0325,1.1567,-0.5811,-1.083,-1.9211,2.0265,3.6038,-3.9476,-1.2844,-3.6196,-1.2571,-2.0504,-6.7423
0.6579,-0.496,1.5942,0.7237,0.0137,-1.2283,-1.6783,3.7802,2.7919,-3.5773,-0.4963,-3.0658,-2.1703,-4.5845,-5.949
0.5736,0.1608,3.5215,0.5731,0.7054,-1.1983,-1.543,5.8677,2.095,-3.1519,0.4825,-2.6961,-3.0084,-6.3676,-5.0199
0.6206,0.7091,5.6435,0.2555,1.7047,-1.2057,-1.1458,7.7025,0.9771,-2.9373,1.7585,-1.4331,-3.632,-7.8249,-4.1153
0.6191,1.7467,7.2904,-0.6001,2.6259,-1.2607,-0.7287,8.2954,-0.7461,-2.1824,2.9886,-0.5869,-4.3024,-9.3157,-2.6772
0.472,2.3111,7.9587,-1.3461,3.4971,-0.9689,-0.3591,9.1281,-2.3178,-1.1625,3.7613,1.1044,-4.6633,-9.9531,-1.2104
0.1847,2.8995,8.7369,-1.2352,3.9174,-0.8095,0.192,9.636,-3.4081,-0.1706,4.4182,2.9142,-4.834,-10.2337,0.3945
-0.1025,3.4655,9.0789,-1.4531,4.2568,-0.7573,0.8281,9.5738,-4.8328,0.83,4.9527,4.3463,-4.704,-10.2679,2.393
0.0073,3.7272,9.3522,-1.6607,4.5804,-0.8194,1.5635,9.007,-5.7769,2.067,5.1345,5.3309,-4.1946,-9.7491,4.3044
0.0576,3.6021,8.634,-1.9981,4.3668,-0.7209,2.3342,8.3394,-6.3346,3.6287,4.9591,5.9892,-3.4908,-8.8567,5.9951
0.2666,3.5468,8.17,-1.6887,4.0921,-0.7809,2.3921,7.5297,-6.4417,4.4377,4.7847,6.2193,-2.535,-7.3896,7.1804
0.1608,3.4512,7.7401,-1.7861,3.678,-0.9009,2.4983,6.4518,-6.5578,5.1564,4.5102,6.4295,-1.7846,-6.3782,8.2095
-0.3052,3.3143,6.6874,-1.7511,3.3375,-0.5797,2.8004,4.783,-6.8413,5.6151,4.0711,6.0873,-0.8815,-4.7189,8.8849
-0.259,2.7321,5.2332,-1.5339,2.805,-0.3965,2.7642,3.0153,-6.2997,5.5018,3.3087,5.8447,-0.2233,-3.1171,8.9615
-0.5675,2.3239,3.4609,-1.2619,2.2383,-0.0852,2.7606,1.6256,-5.7166,5.914,2.9299,4.9455,0.3709,-1.2914,9.0593
-0.7408,1.7422,1.8811,-0.8742,1.6651,0.1975,2.6378,-0.276,-5.169,5.6625,1.8989,4.4154,1.0645,0.2864,8.6393
-0.4149,1.1941,0.6296,-0.719,0.9943,0.3305,2.5241,-1.7248,-3.8219,5.213,1.0986,4.0067,2.0434,1.9518,7.919
-0.6428,0.657,-1.1255,-0.5499,0.2524,0.5514,1.9756,-4.2612,-3.5589,5.1755,0.2332,3.0229,2.8923,4.277,7.3241
-0.4945,0.1112,-3.4819,-0.6445,-0.6213,0.8647,2.0836,-6.0666,-2.704,4.8176,-0.9615,2.0379,3.809,6.534,6.0734
-0.6086,-0.7943,-5.5676,-0.103,-1.8901,1.2731,1.6269,-7.8431,-0.9896,3.8259,-2.396,1.2328,4.5826,8.0645,4.7401
-0.2466,-1.5366,-7.0652,0.2225,-2.977,1.1618,0.8845,-9.3201,0.336,2.7303,-3.9389,0.2128,5.0906,9.2919,3.0989
-0.2661,-2.7934,-8.4689,0.4705,-3.7029,1.0943,0.0142,-10.0367,2.1178,1.5613,-4.7728,-1.8088,5.7073,9.4803,1.1569
0.0291,-3.4285,-9.0886,1.5948,-4.2828,0.8042,-0.5734,-9.9289,4.0597,0.6712,-5.2533,-3.0487,4.9704,10.2489,-0.7749
0.2684,-3.8485,-9.0342,2.1469,-4.7327,0.5307,-0.9936,-10.0542,5.0289,-0.5201,-5.4534,-4.7851,4.607,9.9123,-2.8673
0.4233,-3.8921,-8.8834,1.9672,-4.7562,0.3761,-1.5012,-9.4343,5.7533,-1.9364,-5.6605,-5.6521,4.3038,9.2022,-4.6857
0.3402,-4.0357,-8.4283,1.7295,-4.5089,0.3479,-1.9792,-8.5593,6.2214,-2.9484,-5.8282,-6.5686,3.6504,8.4727,-6.0429
0.216,-3.9976,-7.702,1.8989,-4.3307,0.2431,-2.5085,-7.6704,6.9083,-4.1334,-5.5284,-7.0626,2.6772,7.193,-7.4578
0.5775,-3.5714,-6.4855,2.5363,-3.8715,0.1389,-2.7599,-6.2965,6.988,-4.8525,-4.8083,-6.7122,2.2407,5.6374,-8.5028
0.8001,-3.2288,-5.3858,1.6666,-3.4245,-0.2407,-2.9056,-4.8437,6.2513,-5.0642,-4.4414,-6.3001,1.8903,3.7361,-8.9829
0.7496,-2.8573,-4.0726,2.3028,-2.6183,-0.486,-2.7363,-3.0341,5.8904,-4.9762,-3.7896,-6.4575,0.8761,2.44,-9.5785
0.2225,-2.5892,-2.9335,2.0326,-2.2285,-0.5127,-3.1015,-1.5291,5.2161,-5.3837,-2.9022,-5.6225,-0.1138,0.7464,-9.0502
